(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0CPQ4FSFR,B0CPQ4FSFR,"Brown Bag Oak Smoked Chilli Crisps and Beetroot, Carrot & Parsnip Veg Crisps (2 Boxes)",Crisps Bundle - 007 Prime,12,0,18,3,30,3,0.00%,0.00%,0.01%,0.02%,0.01%,0.01%,15,0,22,3,37,3,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,100.00%,100.00%,3,1,10.00%,33.33%,£95.33,£34.39,3,1
B0CR4DDZ34,B0CR4DDZ34,Chef William Garlic Powder 500gm,GAR06F - 001 Prime,5,0,9,0,14,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,9,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,5,3,35.71%,0.00%,£47.05,£28.23,3,1
B0CTQQ8H29,B0CTQQ8H29,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 6),VAN50A - 005 Prime,14,1,13,0,27,1,0.00%,0.02%,0.01%,0.00%,0.00%,0.00%,16,1,16,0,32,1,0.00%,0.02%,0.01%,0.00%,0.00%,0.00%,90.63%,100.00%,3,1,11.11%,100.00%,£195.63,£65.21,3,1
B0CTQQZLW5,B0CTQQZLW5,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 2),VAN50A - 004,135,0,111,4,246,4,0.04%,0.00%,0.05%,0.02%,0.04%,0.02%,171,0,134,4,305,4,0.04%,0.00%,0.04%,0.02%,0.04%,0.01%,92.75%,100.00%,4,0,1.63%,0.00%,£96.60,£0.00,3,0
B0CV852337,B0CV852337,Wikinger Tinned Hot Dogs 30 x 50gm (Pack of 6),SAU52C - 002,13,0,14,3,27,3,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,19,0,17,4,36,4,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,94.12%,100.00%,4,2,14.81%,66.67%,£363.26,£179.36,3,1
B0CVH8DFVM,B0CVH8DFVM,Biona Squeezy Blackstrap Molasses 350gm (Pack of 2),BAK22A - 002 Prime,9,0,9,0,18,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,10,0,22,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,94.74%,0.00%,3,0,16.67%,0.00%,£32.16,£0.00,3,0
B0CVNBBHHG,B0CVN7TM7C,"Colavita Olive Oil (1, Colavita 100% Portuguese Extra Virgin Olive Oil)",COLAVI002 - 001 Prime,107,0,79,0,186,0,0.03%,0.00%,0.03%,0.00%,0.03%,0.00%,158,0,116,0,274,0,0.04%,0.00%,0.04%,0.00%,0.04%,0.00%,32.08%,0.00%,3,0,1.61%,0.00%,£40.23,£0.00,3,0
B0CWLRHF3H,B0CWLRHF3H,Elsinore Cooked & Pickled Cockles 200gm,ELSIN003 - 002 Prime,13,0,11,1,24,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,15,0,12,1,27,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,3,1,12.50%,100.00%,£21.63,£7.21,3,1
B0CWVM55MN,B0CWVM55MN,Parkers Rummo Premium Italian No.117 Gnocchi 500gm (Pack of 2),RUMMO010 - 003 Prime,10,0,15,0,25,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,11,0,17,0,28,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,89.29%,0.00%,3,0,12.00%,0.00%,£32.58,£0.00,3,0
B0CWVM9MX5,B0CWVM9MX5,Neilson Massey Extract Bundle of 7 Flavours,Bundle - 043 Prime,32,0,14,0,46,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,35,0,15,0,50,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,95.74%,0.00%,3,0,6.52%,0.00%,£90.75,£0.00,3,0
B0CX64BD7H,B0CX64BD7H,"Parkers Wrapmaster 3000 Aluminium Foil Refill (Small) 3 x 90 metres (2 Boxes of 3 Rolls), 24C54",WRA03 - 003 Prime,3,1,6,3,9,4,0.00%,0.02%,0.00%,0.02%,0.00%,0.02%,3,1,7,3,10,4,0.00%,0.02%,0.00%,0.01%,0.00%,0.01%,90.00%,75.00%,7,6,77.78%,150.00%,£569.41,£499.02,3,2
B0D188Q892,B0D1849TZ5,"Parkers CORE Condiments Sachets (1, Brown Sauce)",CORESA003 - 001 Prime,4,0,5,1,9,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,5,0,9,1,14,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,3,0,33.33%,0.00%,£32.52,£0.00,3,0
B0D2P77RYV,B0D2P6CZX2,Dawn - BANANA Compound - 1kg,COMPOU004 - 001 Prime,0,0,8,3,8,3,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,11,5,11,5,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,100.00%,100.00%,3,3,37.50%,100.00%,£112.71,£112.71,3,3
B0D2P77RYV,B0D2P7LFG3,Dawn - RASPBERRY Compound - 1kg,COMPOU006 - 001 Prime,8,0,6,1,14,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,12,0,9,1,21,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.75%,100.00%,3,2,21.43%,200.00%,£119.67,£79.78,3,2
B0D2S5WFM1,B0D2RWKJHW,Parkers - CHOCOLATE mini EGGS - 1kg (1 Pack),DEC01 - 001 Prime,36,0,35,1,71,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.00%,47,0,42,1,89,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,100.00%,3,0,4.23%,0.00%,£57.42,£0.00,3,0
B0D33TBRVH,B0D33QSSN9,Menz & Gasser - Jam Portions Bundle (Plastic) (Marmalade and Assorted 200 x 20gm),Bundle - 101 Prime,8,1,16,1,24,2,0.00%,0.02%,0.01%,0.01%,0.00%,0.01%,8,1,17,1,25,2,0.00%,0.02%,0.01%,0.00%,0.00%,0.01%,95.83%,100.00%,3,0,12.50%,0.00%,£81.12,£0.00,3,0
B0D33ZG5LJ,B0D33RKV9R,"Alpro - Milk For Professionals - 1ltr (6, Coconut)",ALP10 - 010 Prime,20,0,13,0,33,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,25,0,15,0,40,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,94.59%,0.00%,3,0,9.09%,0.00%,£68.49,£0.00,3,0
B0D35WM5BG,B0D35WM5BG,Caterers Pride - Tinned FRUIT COCKTAIL Mix In Syrup - 2.5kg (Pack of 6),G4-Q2AQ-B7B0,3,0,7,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,11,0,14,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,5,1,50.00%,0.00%,£258.15,£51.63,3,1
B0D3MBTTCD,B0D3M6KFBP,Goldenfry Original Beef Gravy Granules 2kg (2),GRA05 - 002 Prime,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,2,75.00%,0.00%,£95.64,£63.76,3,2
B0D4ZJ62CK,B0D4ZGNGSS,Case Teppo Gushi Bamboo Gun Shaped Skewers 100 (150mm),NON38N - 001 Prime,12,0,6,0,18,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13,0,9,0,22,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.24%,0.00%,5,0,27.78%,0.00%,£27.30,£0.00,3,0
B0D6SC3PR7,B0D6SC3PR7,Yutaka Sushi Ginger Bundle - PINK & NON COLOURED - 2 x 1.6kg,Bundle - 144 Prime,12,0,21,0,33,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,21,0,22,0,43,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,95.00%,0.00%,3,0,9.09%,0.00%,£44.43,£0.00,3,0
B0D6ZB6TNX,B0D6ZB6TNX,Essential Cuisine - LAMB GLACE - 600g,GLA07 - 001 Prime,5,1,10,0,15,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,6,1,11,0,17,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,93.75%,0.00%,3,0,20.00%,0.00%,£92.16,£0.00,3,0
B0D84C4467,B0D846H35C,Our Earth - Gluten Free Sage & Onion Stuffing - 2kg (2),STU07 - 003 Prime,4,0,6,1,10,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,6,0,6,1,12,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,5,0,50.00%,0.00%,£164.90,£0.00,3,0
B0D8QL5699,B0D8QL5699,Lion VEGAN Bundle - Chipotle Mayo & Mayonnaise - 2 x 1ltr,Bundle - 151 Prime,22,0,17,0,39,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,25,0,18,0,43,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,97.56%,0.00%,3,0,7.69%,0.00%,£44.05,£0.00,3,0
B0D96N8KBS,B0D96PFNLK,"OTT - Dessert Topping Sauce - 500gm (6, Strawberry)",MAC02A - 001 Prime,5,0,4,2,9,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,6,0,7,2,13,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,3,2,33.33%,100.00%,£62.40,£41.60,3,2
B0D9HRLYZ8,B0D9HRLYZ8,Ready Brek Original 750gm (Pack of 10),CER27 - 003 Prime,16,0,11,1,27,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,16,0,11,1,27,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,3,1,11.11%,100.00%,£149.55,£49.85,3,1
B0DBM9FMFZ,B0DBM9FMFZ,Chef William - Panko Breadcrumbs (Sack) - 10kg - (Pack of 2),PANKO004 - 002,7,0,2,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,0,2,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,33.33%,0.00%,£179.28,£0.00,3,0
B0DBZZDJDS,B0DBZZLQ2V,"Small Batch Coffee - BRAZIL Whole Coffee Beans 1kg (1kg, Milk Chocolate, Hazelnut & Vanilla)",COF10 - 001 Prime,17,0,5,0,22,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,6,0,26,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,90.91%,0.00%,3,0,13.64%,0.00%,£76.80,£0.00,3,0
B0DFMS9TSY,B0DFMS9TSY,Cook's & Co - Sliced Green Jalapenos - 820gm - (Pack of 6),VEG12K - 004 Prime,5,1,5,0,10,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,5,1,8,0,13,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,76.92%,100.00%,3,1,30.00%,100.00%,£57.99,£19.33,3,1
B0DWT63RB5,B0DWT63RB5,Mrs Elswood Catering Whole Sweet Gherkins 2.5kg - (Pack of 3),GHE06 - 003,4,0,9,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,9,0,14,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,4,0,30.77%,0.00%,£100.40,£0.00,3,0
B0F38VZ9TS,B0F38VZ9TS,"DAZ Washing Powder for Whites & Colours, 6.25kg - 125 Washes, Powerful Cleaning, Fresh Fragrance - Household",CLE22AA - 003 Prime,15,0,20,0,35,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,19,0,33,0,52,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,23.91%,0.00%,3,0,8.57%,0.00%,£74.79,£0.00,3,0
B0F443X47G,B0F443X47G,South Downs Water Still PLASTIC 12 x 1.5ltr,SOUTHD009 - 001,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,37.50%,0.00%,£47.01,£0.00,3,0
B0F4XGGV55,B0F4XGGV55,"Chef William Gluten Free Baking Powder, 900g – Aluminium-Free Double-Acting Raising Agent, Ideal for Gluten-Free Cakes, Breads, Pastries, and General Baking, Resealable Catering Pack",BAK06G - 001,11,0,13,2,24,2,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,18,0,17,2,35,2,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,93.75%,100.00%,3,1,12.50%,50.00%,£23.97,£7.99,3,1
B0F4XKX4NL,B0F4XL1S6N,Full Box of Assorted Chocolate Bars – 24 Full-Size Packs | Favourite Flavours & Textures (Snicker's 24 x 50g),CHO28A - 004,103,0,118,9,221,9,0.03%,0.00%,0.05%,0.06%,0.04%,0.04%,119,0,142,9,261,9,0.03%,0.00%,0.05%,0.04%,0.03%,0.03%,44.86%,0.00%,3,0,1.36%,0.00%,£66.00,£0.00,3,0
B0F6TP6WCD,B0F6TP6WCD,La Perruche - Wrapped MIXED Individual Sugar Cubes 2.5kg - (Pack of 4),SUG31 - 004,22,0,25,2,47,2,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,23,0,31,3,54,3,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,98.11%,100.00%,3,2,6.38%,100.00%,£343.56,£229.04,3,2
B0F74KQJLS,B0F74KQJLS,Triple Lion - Garlic Puree - 1kg,GAR01AA - 001 Prime,15,0,15,1,30,1,0.00%,0.00%,0.01%,0.01%,0.01%,0.00%,16,0,18,1,34,1,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,100.00%,3,0,10.00%,0.00%,£28.14,£0.00,3,0
B0FBS35F4F,B0FBS35F4F,Gale's Lemon Curd 3.18kg – Premium Catering-Grade Spread,PRE09C - 003 Prime,11,0,11,2,22,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,12,0,12,2,24,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,3,0,13.64%,0.00%,£47.97,£0.00,3,0
B0FCMY64LK,B0FCMY64LK,Folkington's - Sparkling PINK LEMONADE (Glass) - 12 x 330ml,FOL20 - 004,3,0,10,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,13,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,23.08%,0.00%,£77.97,£0.00,3,0
B0FFTLJ5F6,B0FFTLJ5F6,Hartley's Strawberry Jam 2 × 3.18 kg – Bulk Foodservice Tub | Smooth & Fruity Spread (Compatible Hartley's),JAM01C - 002,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,100.00%,0.00%,£74.97,£0.00,3,0
B0FGQQJY7V,B0FGQQJY7V,Deepio Degreaser Powder 5.5 kg – Heavy‑Duty Alkaline Cleaner for Industrial & Catering Use,DEEPIO001A - 001,6,1,8,1,14,2,0.00%,0.02%,0.00%,0.01%,0.00%,0.01%,6,1,12,1,18,2,0.00%,0.02%,0.00%,0.00%,0.00%,0.01%,100.00%,100.00%,3,0,21.43%,0.00%,£77.52,£0.00,3,0
B0004LZSYS,B0004LZSYS,Tabasco« Brand Pepper Sauce - 12 oz. bottle,CON05 - 002 Prime,22,1,41,0,63,1,0.01%,0.02%,0.02%,0.00%,0.01%,0.00%,25,1,46,0,71,1,0.01%,0.02%,0.01%,0.00%,0.01%,0.00%,15.94%,0.00%,2,0,3.17%,0.00%,£32.14,£0.00,2,0
B08LDZ7JDV,B000FRVOD0,Nielsen-massey Pure Lemon Extract 60 ml,ESS17 - 001,17,0,27,0,44,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,20,0,39,0,59,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,2,0,4.55%,0.00%,£16.52,£0.00,2,0
B001AO2HEM,B001AO2HEM,"Nielsen Massey Rose Water, 60ml",ESS20 - 002,12,0,31,0,43,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,14,0,43,0,57,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,2,0,4.65%,0.00%,£16.52,£0.00,2,0
B002WTDZXG,B002WTDZXG,Sosa Powdered Egg White Albumina 500 g,SOSAEG01 - 001,22,1,27,0,49,1,0.01%,0.02%,0.01%,0.00%,0.01%,0.00%,25,1,30,0,55,1,0.01%,0.02%,0.01%,0.00%,0.01%,0.00%,80.39%,0.00%,2,0,4.08%,0.00%,£80.72,£0.00,2,0
B003CZ5Y0Q,B003CZ5Y0Q,Birds Custard Powder - 4x3kg,CUS04 - 003 Prime,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£159.30,£0.00,2,0
B0F9ZSK739,B003U2DC0U,"Lee Kum Kee Plum Sauce, Vegan, 2.6 kg (Pack of 1)",ORI03B Prime,168,1,163,4,331,5,0.05%,0.02%,0.07%,0.02%,0.06%,0.02%,196,1,197,4,393,5,0.04%,0.02%,0.06%,0.02%,0.05%,0.02%,9.89%,0.00%,8,0,2.42%,0.00%,£137.88,£0.00,2,0
B00401T2ZY,B00401T2ZY,Firefly Natural Pomegranate and Elderflower Drink 330 ml (Pack of 12),FIREF002 - 001 Prime,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,£45.88,£0.00,2,0
B0CH1LNQ4Y,B0049DMIBS,"MONIN Premium Chai Tea Concentrate 700ml for Chai and Cocktails. Vegan-Friendly, Allergen-Free, 100% Natural Extracts and Colourings",MONINS07,"1,336",15,621,21,"1,957",36,0.40%,0.36%,0.26%,0.13%,0.34%,0.18%,"1,495",19,734,23,"2,229",42,0.34%,0.34%,0.24%,0.10%,0.30%,0.15%,3.46%,0.00%,2,0,0.10%,0.00%,£27.94,£0.00,2,0
B0DFVLC2J7,B004CVF526,Fentimans Traditional Victorian Lemonade - Botanically Brewed Lemonade with Lemon Juice - Exquisitely Crafted & Refreshing Soft Drinks - Gluten-Free and Vegan Friendly Soft Drinks - 12 x 275ml Bottles,FENTIM010 - 001 Prime,"1,339",22,"1,155",49,"2,494",71,0.40%,0.53%,0.49%,0.31%,0.43%,0.35%,"1,675",33,"1,458",68,"3,133",101,0.38%,0.59%,0.47%,0.31%,0.42%,0.36%,0.07%,2.70%,2,2,0.08%,2.82%,£45.84,£45.84,2,2
B074KHZCL3,B004KZHC5W,TruffleHunter - Minced Black Truffle - Preserved Truffles in Extra Virgin Olive Oil - 80g,TRU13 - 001 Prime,800,12,617,34,"1,417",46,0.24%,0.29%,0.26%,0.21%,0.25%,0.23%,"1,097",18,803,49,"1,900",67,0.25%,0.32%,0.26%,0.22%,0.25%,0.24%,4.48%,0.00%,2,0,0.14%,0.00%,£46.18,£0.00,2,0
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B,"1,404",21,942,18,"2,346",39,0.42%,0.51%,0.40%,0.11%,0.41%,0.19%,"1,811",26,"1,237",26,"3,048",52,0.41%,0.46%,0.40%,0.12%,0.41%,0.19%,1.81%,0.00%,2,0,0.09%,0.00%,£33.08,£0.00,2,0
B07BMCDZ63,B004QPHXL4,"Yorkshire Tea, One Cup Tea Bags 3 Kg",TEA11 - 012,"3,580",13,"2,157",45,"5,737",58,1.06%,0.32%,0.91%,0.28%,1.00%,0.29%,"3,855",15,"2,400",52,"6,255",67,0.88%,0.27%,0.77%,0.23%,0.83%,0.24%,12.22%,0.00%,2,0,0.03%,0.00%,£68.76,£0.00,2,0
B0C5K3S5RS,B004RAOUUU,"Epicure Black Beans in Salted Water, 400 g (Pack of 12) – Plant-Based Protein & Fibre in Every Tin, Staple Ingredient for Tasty, Healthy Dishes",BEA20A - 001,129,3,113,0,242,3,0.04%,0.07%,0.05%,0.00%,0.04%,0.01%,164,4,130,0,294,4,0.04%,0.07%,0.04%,0.00%,0.04%,0.01%,4.23%,0.00%,2,0,0.83%,0.00%,£30.90,£0.00,2,0
B0CQMF91J1,B004TEPULM,"Eager Cranberry Juice Naturally Sweetened, Refreshing Fruit Drink, 1 Litre (Pack of 8)",EAGERC001 - 001,392,2,462,16,854,18,0.12%,0.05%,0.19%,0.10%,0.15%,0.09%,492,2,577,21,"1,069",23,0.11%,0.04%,0.19%,0.09%,0.14%,0.08%,1.01%,0.00%,3,0,0.35%,0.00%,£98.61,£0.00,2,0
B0D6W22ZM5,B004TEZHWE,"Eager Smooth Orange Juice 100% Squeezed, Refreshing Fruit Drink, No Bits, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERO001 - 001,875,18,893,125,"1,768",143,0.26%,0.44%,0.38%,0.78%,0.31%,0.71%,"1,158",18,"1,179",192,"2,337",210,0.26%,0.32%,0.38%,0.86%,0.31%,0.75%,0.09%,1.12%,10,10,0.57%,6.99%,£355.50,£355.50,2,2
B0CC4NZHJV,B0052ACIUS,"Paxo Sage and Onion Stuffing Mix, 2.5 kg Tub (Pack of 1)",STU01 - 005,43,0,62,3,105,3,0.01%,0.00%,0.03%,0.02%,0.02%,0.01%,51,0,82,3,133,3,0.01%,0.00%,0.03%,0.01%,0.02%,0.01%,39.20%,0.00%,2,0,1.90%,0.00%,£45.60,£0.00,2,0
B0CJ2YY1Z6,B005KR30HI,"Belvoir Farm Sparkling Elderflower Presse - Hand Picked Elderflowers, Traditional Family Recipe, 100% Natural Ingredients, No Artificial Flavourings or Preservatives, Vegan 12 x 275ml Bottles",BEL02A - 001,162,4,206,13,368,17,0.05%,0.10%,0.09%,0.08%,0.06%,0.08%,206,5,267,19,473,24,0.05%,0.09%,0.09%,0.09%,0.06%,0.09%,0.57%,0.00%,2,0,0.54%,0.00%,£53.98,£0.00,2,0
B0D1QKM8LL,B006VD14BO,Mae Ploy Masaman Curry Paste 400 g (Pack of 4),ORI23 - 002,22,0,33,4,55,4,0.01%,0.00%,0.01%,0.02%,0.01%,0.02%,23,0,41,4,64,4,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,55.56%,33.33%,3,0,5.45%,0.00%,£41.97,£0.00,2,0
B007OU5V8A,B007OU5V8A,Fanta Orange cans Soft Drinks 330ml x 24,CAN03 - 003,137,3,124,23,261,26,0.04%,0.07%,0.05%,0.14%,0.05%,0.13%,178,3,168,33,346,36,0.04%,0.05%,0.05%,0.15%,0.05%,0.13%,8.97%,0.00%,3,0,1.15%,0.00%,£62.31,£0.00,2,0
B007R1I1JM,B007R1I1JM,Bennett Opies Pickled Walnuts In Malt Vinegar 390 g (Pack of 3),PIC06Q uk shipping,51,1,84,1,135,2,0.02%,0.02%,0.04%,0.01%,0.02%,0.01%,60,2,114,1,174,3,0.01%,0.04%,0.04%,0.00%,0.02%,0.01%,20.83%,100.00%,4,0,2.96%,0.00%,£61.52,£0.00,2,0
B009FV42W2,B009FV42W2,Frenchs 100% Natural Classic Yellow Mustard 2.98kg Catering Size Tub,CON32A,6,0,12,0,18,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,9,0,13,0,22,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,1,11.11%,0.00%,£35.28,£17.64,2,1
B00B19MXGI,B00B19MXGI,Ravifruit Strawberry Puree 1kg,PUREE010 - 001 Prime,19,0,6,0,25,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,29,0,10,0,39,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,87.50%,0.00%,2,0,8.00%,0.00%,£23.94,£0.00,2,0
B00B19S8IA,B00B19S8IA,Ravifruit Raspberry Purée 1kg,PUREE009 - 001 Prime,22,0,16,1,38,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.00%,33,0,18,1,51,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,35.56%,100.00%,3,0,7.89%,0.00%,£51.33,£0.00,2,0
B00BEVX006,B00BEVX006,Valrhona White Baking Chocolate Chips 35% (Ivory) 1 kg,VALRHO017 - 001,86,3,89,4,175,7,0.03%,0.07%,0.04%,0.02%,0.03%,0.03%,106,3,115,4,221,7,0.02%,0.05%,0.04%,0.02%,0.03%,0.03%,57.92%,100.00%,4,0,2.29%,0.00%,£163.81,£0.00,2,0
B00BLTNL4Q,B00BLTNL4Q,Cacao Barry Amber Cocoa Powder Extra Brute 1kg,CHO00 - 001,"1,369",13,"1,619",26,"2,988",39,0.41%,0.32%,0.68%,0.16%,0.52%,0.19%,"1,904",13,"2,069",29,"3,973",42,0.43%,0.23%,0.67%,0.13%,0.53%,0.15%,15.81%,23.33%,2,0,0.07%,0.00%,£54.51,£0.00,2,0
B00CXLMCSW,B00CXLMCSW,"Wrapmaster Number 4500 Cling Film Rolls, Pack of 3",WRA02 - 003,78,2,79,14,157,16,0.02%,0.05%,0.03%,0.09%,0.03%,0.08%,115,3,107,15,222,18,0.03%,0.05%,0.03%,0.07%,0.03%,0.06%,2.54%,0.00%,2,0,1.27%,0.00%,£72.02,£0.00,2,0
B00DDJZDQQ,B00DDJZDQQ,Cawston Press | Kids Apple & Pear Juice | 6 x 3x200ml,CAW07 - 003,6,0,9,2,15,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,7,0,13,3,20,3,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,8,0,53.33%,0.00%,£165.36,£0.00,2,0
B0DFVLC2J7,B00DHEV0PA,Fentimans Rose Lemonade - Botanically Brewed Lemonade made with Lemon Juice - Exquisitely Crafted & Refreshing Soft Drinks - Gluten-Free and Vegan Friendly Soft Drinks - 12 x 275ml Bottles,FENTIM009 - 001 Prime,"1,561",20,"1,152",62,"2,713",82,0.46%,0.49%,0.49%,0.39%,0.47%,0.41%,"2,238",26,"1,616",87,"3,854",113,0.51%,0.46%,0.52%,0.39%,0.51%,0.40%,0.03%,0.00%,2,0,0.07%,0.00%,£56.34,£0.00,2,0
B082YPH1NJ,B00F9WNJ7A,"Yutaka Yuzu Seasoning Sauce 100ml (Pack of 2) | Zesty & Refreshing Japanese Citrus Sauce | Ideal for Marinades, Dressings, Dips & Seafood | Vegan-Friendly",ORI105 - 001,123,7,164,6,287,13,0.04%,0.17%,0.07%,0.04%,0.05%,0.06%,153,14,216,9,369,23,0.03%,0.25%,0.07%,0.04%,0.05%,0.08%,1.32%,12.50%,4,1,1.39%,7.69%,£45.20,£11.30,2,1
