(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B09J5CNBYK,B09J5CNBYK,"Merchant Gourmet Whole Cooked Chestnuts - Naturally Sweet, Nutty Flavour, Source of Fibre, Low Fat & Vegan - Ideal for Snacking & Baking - Pack of 10 x 500g Ready-to-eat Pouches",VEG15E - 001,19,3,0.01%,0.06%,34,8,0.01%,0.12%,100.00%,100.00%,1,0,5.26%,0.00%,£45.73,£0.00,1,0
B09JC8JYZP,B09JC8JYZP,Mixed Spice 450g | Triple Lion | Herbs & Seasoning,SPIMIX01 - 001,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£8.94,£0.00,1,0
B09SPRW26T,B09SPRW26T,Pura Refined Vegetable Oil 5L,OIL07B - 002,23,0,0.01%,0.00%,28,0,0.01%,0.00%,0.00%,0.00%,1,0,4.35%,0.00%,£14.62,£0.00,1,0
B0B9LFZTRW,B09T3CTKLC,Branston Original Pickle 2.55kg x 2,PIC01 - 005,9,0,0.01%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,1,0,11.11%,0.00%,£30.09,£0.00,1,0
B09T3F31Z3,B09T3F31Z3,Finest Belgian Chocolate Dark Callets 2.5kg,CAL02 - 006,5,0,0.00%,0.00%,7,0,0.00%,0.00%,66.67%,0.00%,1,1,20.00%,0.00%,£52.88,£52.88,1,1
B0B88S5TFR,B09T3FYC8S,Silver Spoon British Icing Sugar 3kg x 4,SUG08A - 003,16,0,0.01%,0.00%,18,0,0.01%,0.00%,72.22%,0.00%,1,0,6.25%,0.00%,£30.19,£0.00,1,0
B09T3GPD8K,B09T3GPD8K,FREEE Gluten Free Self Raising White Flour 1kg x 2,FLO19A - 005,36,0,0.02%,0.00%,40,0,0.02%,0.00%,8.33%,0.00%,1,0,2.78%,0.00%,£10.47,£0.00,1,0
B0B9LG1Z5F,B09T3HPZ16,Fontinella Artichoke Hearts in Brine 390g ARTH12 x 12,VEG09G - 002 Prime,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£33.87,£0.00,1,0
B09Y8YRRPC,B09Y8YRRPC,Chefs' Selections Mint Sauce 2.27ltr,LIO08 - 003,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£11.33,£0.00,1,0
B09Z2WQSG4,B09Z2WQSG4,"Seggiano Raw Basil Pesto 1KG - Vegan, GMO Free, Gluten Free, Wheat Free, Raw, Vegetarian, and Suitable for Coeliacs - Product of Sicily & Great with Pasta",PES07C - 001 Prime,130,2,0.07%,0.04%,175,5,0.08%,0.08%,8.86%,0.00%,1,0,0.77%,0.00%,£27.69,£0.00,1,0
B0B297H118,B0B297H118,The Fine Cookie Co. Salt Lake Caramel Cookie 1 x 36,FINECO004 - 001,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,£128.91,£0.00,1,0
B0B297P6MK,B0B297P6MK,The Fine Cookie Co. Rocky Mountain Road Cookies 1 x 36,FINECO005 - 001,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£85.94,£0.00,1,0
B0B2989S52,B0B2989S52,The Fine Cookie Co. Chocolate Box Brownie Cookie 1 x 36,FINECO001 - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,3,0,0.00%,0.00%,£128.70,£0.00,1,0
B0B2991L7H,B0B2991L7H,Parkers The Fine Cookie Rainbow Nation Cookie 1 x 36,FINECO002 - 001,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,3,0,300.00%,0.00%,£128.70,£0.00,1,0
B0B42RL92S,B0B42RL92S,Parkers Princes Solid Pack Rhubarb 2.82kg,FRU04 - 001 uk shipping,74,2,0.04%,0.04%,103,4,0.04%,0.06%,0.00%,0.00%,1,0,1.35%,0.00%,£13.37,£0.00,1,0
B0DPJF7N4F,B0B61D6XB1,"Jacob's Mini Cheddars Original Grab Bag, 45 g (Pack of 30)",BAR28 - 003,55,2,0.03%,0.04%,76,2,0.03%,0.03%,84.85%,0.00%,1,0,1.82%,0.00%,£19.30,£0.00,1,0
B0B6J97ZYF,B0B6J97ZYF,Heinz/HP Texan Style BBQ Sauce 2.15Ltr,HEI03A - 001,27,1,0.02%,0.02%,31,1,0.01%,0.02%,100.00%,100.00%,1,1,3.70%,100.00%,£14.08,£14.08,1,1
B0B6J9QM5X,B0B6J9QM5X,"Parkers Lion Cool Salsa 2.27Ltrs, Red",LIO11 - 001,5,0,0.00%,0.00%,6,0,0.00%,0.00%,83.33%,0.00%,2,0,40.00%,0.00%,£28.48,£0.00,1,0
B0B6QBZGPS,B0B6Q9YB34,Colman's English Mustard 150g x Case of 6,COL10A - 004 Prime,17,0,0.01%,0.00%,21,0,0.01%,0.00%,94.44%,0.00%,1,0,5.88%,0.00%,£22.30,£0.00,1,0
B0B8DK6GFB,B0B8DLRH3X,Mona Lisa Dark Chocolate Shavings 2.5kg,DEC20 - 003,11,3,0.01%,0.06%,17,3,0.01%,0.05%,100.00%,100.00%,1,1,9.09%,33.33%,£48.15,£48.15,1,1
B0BD5PNJW9,B0BD5PNJW9,"America's Finest Pumpkin Puree - 100% Pure Pumpkin, 425g (Pack of 6)",FRU44 - 009 Prime,239,4,0.13%,0.09%,329,5,0.14%,0.08%,3.61%,0.00%,1,0,0.42%,0.00%,£23.18,£0.00,1,0
B0BDG1VJ1F,B0BDG1VJ1F,"Parkers Whitakers Mint Crisps 1kg, Brown/Gold",AFT04B - 003,5,1,0.00%,0.02%,6,1,0.00%,0.02%,100.00%,100.00%,1,0,20.00%,0.00%,£20.96,£0.00,1,0
B0BDM7G2JJ,B0BDM7G2JJ,Lion English Mustard 2.27Ltr,LIO01 - 001,9,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£15.17,£0.00,1,0
B0BDMB38V5,B0BDMB38V5,Lion Yoghurt & Mint Dressing 2.27 Ltr,DRE06 - 001,19,0,0.01%,0.00%,20,0,0.01%,0.00%,26.32%,0.00%,1,0,5.26%,0.00%,£16.25,£0.00,1,0
B0BNFDBF3R,B0BNF9QB7K,Kerrymaid Single UHT 1L x 12,UHT04 - 002,12,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£47.84,£0.00,1,0
B0BNFH25D7,B0BNLX91XT,Alpro Barista for Professionals Almond Long Life Drink 1L x 12,ALP08 - 002,11,0,0.01%,0.00%,14,0,0.01%,0.00%,76.92%,0.00%,1,1,9.09%,0.00%,£32.31,£32.31,1,1
B0BS6SHP4W,B0BS6SHP4W,Lion Mint Sauce 2.27ltr F,LIO08 - 001,11,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£11.33,£0.00,1,0
B0BW1387N3,B0BW1387N3,Heinz Malt Vinegar 200 Sachets x 7g,HEI10I - 002,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£18.33,£0.00,1,0
B0BYP7QRJ7,B0BYP7QRJ7,Artisan The Best of Millers Crackers for Cheese 350g,MILLER010 - 001,26,1,0.01%,0.02%,33,1,0.01%,0.02%,96.67%,0.00%,1,0,3.85%,0.00%,£12.25,£0.00,1,0
B0BYPF1XHL,B0BYPF1XHL,"Artisan Toast for Cheese Selection 12 x 100g (4 x 100g Date, Hazlenut & Pumpkins Seeds, 4 x 100g Apricots, Pistachios & Sunflower Seeds, & 4 x 100g Cherries, Almonds & Linseeds)",MILLER001 - 002,9,0,0.01%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£40.32,£0.00,1,0
B0BYPFKLBG,B0BYPFKLBG,"Millers Gluten Free Selection 12 x 100-125g (4 x 100g GF Extra Virgin Olive Oil & Sea Salt Crackers, 4 x 100g GF Cranberry & Raisin Toast & 4 x 125g GF Charcoal Wafers) - Artisan Biscuits",MILLIER0010 - 001,19,0,0.01%,0.00%,20,0,0.01%,0.00%,95.00%,0.00%,1,0,5.26%,0.00%,£43.49,£0.00,1,0
B0BYT89VYW,B0BYT89VYW,South Downs Water 24 x 500ML Sparkling - 100% Recyclable Bottles,SOUTHD008 - 001,11,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£17.59,£0.00,1,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£15.80,£0.00,1,0
B0C1VN7RXK,B0C1VN7RXK,"Panna Cotta 1L Macphie Simply heat, chill & serve",MACPHI004 - 012,46,0,0.03%,0.00%,64,0,0.03%,0.00%,94.74%,0.00%,2,0,4.35%,0.00%,£21.64,£0.00,1,0
B0C2D5Y1B6,B0C2D5Y1B6,Disposable Blue Piping Bags 100 x 21inch,PIPING01 - 001 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£12.64,£0.00,1,0
B0C3MHTFHM,B0C3MHTFHM,Callebaut Milk Couverture Power 41 Chocolate 2.5kg,CAL09 - 002,333,7,0.19%,0.15%,417,7,0.18%,0.11%,28.94%,0.00%,1,0,0.30%,0.00%,£55.15,£0.00,1,0
B0C521CFV6,B0C521CFV6,Taylors of Harrogate Ceylon Tea 6 x 20 Individually Wrapped Tea Bags,TAYLOR007 - 003,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£17.25,£0.00,1,0
B0C5VPBMDT,B0C5VPBMDT,Tango Orange Cans 24 x 330ml-Food 24 x 330ml,CAN28 - 005,17,1,0.01%,0.02%,18,1,0.01%,0.02%,83.33%,100.00%,1,0,5.88%,0.00%,£18.49,£0.00,1,0
B0C69ZLJW3,B0C69ZLJW3,"Lenor Fabric Conditioner Summer Breeze 197 Washes, 3.92l",CLE66 - 008 Prime,31,0,0.02%,0.00%,57,0,0.02%,0.00%,0.00%,0.00%,1,0,3.23%,0.00%,£15.69,£0.00,1,0
B0C6TNBJTN,B0C6TNBJTN,Cooks & Co Anchovy Fillets 50gm x 20,FIS10B - 004,11,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£30.42,£0.00,1,0
B0CB8LM13P,B0CB8LM13P,"Brown Bag Lightly Salted, Cheddar & Onion, Oak Smoked Chilli Crisps 60 x 40g",Bundle - 008,11,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£45.50,£0.00,1,0
B0CBJYV5WG,B0CBJYV5WG,"Chef William Chinese Five Spice, 405g",SPICHI03 - 003,7,0,0.00%,0.00%,8,0,0.00%,0.00%,87.50%,0.00%,1,0,14.29%,0.00%,£9.77,£0.00,1,0
B0CBK2DC86,B0CBK2DC86,Chef William Ground Nutmeg 450gm,SPINUT03 - 002 Prime,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£11.39,£0.00,1,0
B0CBKJHFBT,B0CBKJHFBT,Triple Lion Puy Type Dark Speckled Lentils 3kg,LEN02 - 001,38,1,0.02%,0.02%,43,1,0.02%,0.02%,32.50%,0.00%,1,1,2.63%,100.00%,£16.14,£16.14,1,1
B0CBQ7TWL6,B0CBQ7TWL6,Le Guerandais Coarse Sea Salt 1kg X 12,SAL21 - 005,17,1,0.01%,0.02%,23,1,0.01%,0.02%,100.00%,100.00%,1,0,5.88%,0.00%,£37.58,£0.00,1,0
B0CCMR55G3,B0CCMR55G3,"Ultratex 3, Tapioca Starch, Thickener for Cold, Sosa, 400 g",SOS21B - 001,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£28.45,£0.00,1,0
B0CCPPX8N1,B0CCPLRPNQ,Whirl Butter Substitute 4ltr (Pack of 5),BUT25 - 005,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,1,0.00%,0.00%,£99.53,£99.53,1,1
B0CCPPX8N1,B0CCPMMDLB,Whirl Butter Substitute 4ltr (Pack of 2),BUT25 - 002 Prime,3,1,0.00%,0.02%,3,1,0.00%,0.02%,100.00%,0.00%,1,1,33.33%,100.00%,£41.66,£41.66,1,1
B0CCPPX8N1,B0CCPNRS84,Whirl Butter Substitute 4ltr (Pack of 4),BUT25 - 004,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£77.77,£0.00,1,0
B0CCPPX8N1,B0CCPQ9FK2,Whirl Butter Substitute 4ltr,BUT25 - 001,41,6,0.02%,0.13%,44,6,0.02%,0.09%,88.10%,100.00%,1,0,2.44%,0.00%,£22.54,£0.00,1,0
B0CF5M6BFD,B0CF5J9DH3,Hyve Squeezy Honey 340gm (Pack of 2),HON04D - 002 Prime,2,1,0.00%,0.02%,2,1,0.00%,0.02%,100.00%,100.00%,1,1,50.00%,100.00%,£8.70,£8.70,1,1
B0CGM741NC,B0CGM741NC,"OTT Dessert Topping Sauces (OTT Strawberry, Chocolate)",Bundle - 014 Prime,3,1,0.00%,0.02%,3,1,0.00%,0.02%,100.00%,100.00%,2,2,66.67%,200.00%,£20.26,£20.26,1,1
B0CGM741NC,B0CGM741NC,"OTT Dessert Topping Sauces (OTT Strawberry, Chocolate)",Bundle - 014,3,1,0.00%,0.02%,3,1,0.00%,0.02%,100.00%,100.00%,1,0,33.33%,0.00%,£9.46,£0.00,1,0
B0CH152JDR,B0CH152JDR,Capirette Sherry Vinegar 750ml (Pack of 6),VIN16B - 001 Prime,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£32.70,£0.00,1,0
B0CHS5BR95,B0CHS5BR95,Heygates Fine Lady Strong White Bread Flour 1.5kg,FLO17B - 001 Prime,9,0,0.01%,0.00%,11,0,0.00%,0.00%,81.82%,0.00%,2,0,22.22%,0.00%,£12.12,£0.00,1,0
B0CHVZRM6Q,B0CHVZRM6Q,Mutti | Triple Conc' Tomato Puree | 5 x 200g (UK),VEG03AA - 002,26,1,0.01%,0.02%,35,1,0.02%,0.02%,3.03%,0.00%,3,0,11.54%,0.00%,£46.38,£0.00,1,0
B0D9WH944K,B0CJK658DF,Oatly Barista Oat Drink Long Life 6x1Litre,ALP31 - 003,"65,025","1,269",36.26%,27.46%,"81,757","1,758",35.54%,27.43%,0.00%,0.00%,1,0,0.00%,0.00%,£16.96,£0.00,1,0
B0CLM75717,B0CLM7YP2V,"Buchanan Dried Fruits (Whole Pitted Dates 3kg, Pack of 1)",DRIDAT001 - 001 Prime,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£13.09,£0.00,1,0
B0CLM75717,B0CLM7Z7BG,"Buchanan Dried Fruits (Glace Cherries 1kg, Pack of 6)",DRI12B - 004 Prime,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£50.89,£0.00,1,0
B0CLM75717,B0CLM9QWRL,"Buchanan Dried Fruits (Currants 3kg, Pack of 1)",DRICUR001 - 002 Prime,7,0,0.00%,0.00%,7,0,0.00%,0.00%,85.71%,0.00%,1,0,14.29%,0.00%,£20.49,£0.00,1,0
B0CM9TH2JL,B0CM9TH2JL,Triple Lion Mild Curry Powder 500gm,SPICUR01A - 002 Prime,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£8.40,£0.00,1,0
B0CM9YBQ6N,B0CM9YBQ6N,Ballerina Tomato Paste 800gm,VEG03D - 001 Prime,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£6.72,£0.00,1,0
B0CM9YYM7J,B0CM9YYM7J,Bulky Soft White 2ply Napkins 2000 x 33cm x 33cm / 4 fold (32980),NAPKIN101 - 001,40,10,0.02%,0.22%,43,10,0.02%,0.16%,80.95%,20.00%,2,0,5.00%,0.00%,£63.42,£0.00,1,0
B0CMBFQJB1,B0CMBFQJB1,Essential Cuisine Premier Chicken Jus Paste - Enhance Your Dishes with Rich and Indulgent Flavour - Gluten-Free - Perfect for Chefs and Home Cooks - 1kg,JUS03 - 001 Prime,29,0,0.02%,0.00%,32,0,0.01%,0.00%,29.03%,0.00%,1,0,3.45%,0.00%,£34.89,£0.00,1,0
B0CMJVRK86,B0CMJ8H85H,Flying Goose Thai Hoisin Sauce for Stir Fry & Dipping Sauce 730ml HALAL (Pack of 2),ORI04D - 001 Prime,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£12.54,£0.00,1,0
B0CMXWBXXC,B0CMXWBXXC,Malay Taste Laksa Curry Paste 185g - Pack of 2,ORI92 - 002 Prime,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£21.08,£0.00,1,0
B0CMXX69BB,B0CMXX69BB,Thai Taste Red & Green Curry Paste 400g,Bundle - 153 Prime,37,0,0.02%,0.00%,51,0,0.02%,0.00%,4.26%,0.00%,1,0,2.70%,0.00%,£11.15,£0.00,1,0
B0CN3KXCV1,B0CN3KXCV1,"Fresher's Juice Drinks 5ltr (No Added Sugar Orange, Pack of 2)",COR34A - 005,13,1,0.01%,0.02%,16,1,0.01%,0.02%,93.33%,100.00%,2,2,15.38%,200.00%,£36.06,£36.06,1,1
B0CND949FX,B0CND949FX,Heygates Fine Lady Plain Flour 1.5kg (Pack of 6),FLO01A - 002 Prime,3,0,0.00%,0.00%,8,0,0.00%,0.00%,33.33%,0.00%,1,0,33.33%,0.00%,£13.24,£0.00,1,0
B0CNDBD7YQ,B0CNDBD7YQ,Heygates Fine Lady Self Raising Flour 1.5kg (Pack of 6),FLO03B - 002,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£14.56,£0.00,1,0
B0CNDBD7YQ,B0CNDBD7YQ,Heygates Fine Lady Self Raising Flour 1.5kg (Pack of 6),FLO03B - 002 Prime,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£14.62,£0.00,1,0
B0CNTV36HN,B0CNTV36HN,Jacob's Selection 7 Cracker Varieties 4 x 800g,BIS02 - 002 Prime,2,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£48.69,£0.00,1,0
B0CNXSXLFB,B0CNXSXLFB,"ZERO (ZERO Luxury Foam Hand Wash 400ml / 1500 Doses, 6)",VISION003 - 003,3,3,0.00%,0.06%,8,8,0.00%,0.12%,100.00%,0.00%,1,0,33.33%,0.00%,£68.48,£0.00,1,0
B0CNXWKKDX,B0CNXWKKDX,Chef William Baking Powder 800gm (Pack of 6),NP-19QN-731U,5,1,0.00%,0.02%,5,1,0.00%,0.02%,80.00%,100.00%,2,2,40.00%,200.00%,£55.44,£55.44,1,1
B0CP62Z976,B0CP63LPPW,"Triple Lion Spices (Smoked Paprika 550g, 1)",SPIPAP01 - 002 Prime,1,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£10.05,£0.00,1,0
B0CPM48KYM,B0CPM48KYM,Northampton Pride Plain White Flour 16kg,FLO02C - 008 Prime,13,1,0.01%,0.02%,29,3,0.01%,0.05%,100.00%,100.00%,1,0,7.69%,0.00%,£19.22,£0.00,1,0
B0CPQ3G6WS,B0CPQ3G6WS,Brown Bag Oak Smoked Chilli Crisps and Smoked Bacon Crisps (2 Boxes),Crisps Bundle - 004 Prime,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£33.36,£0.00,1,0
B0CPQ3S3PH,B0CPQ3S3PH,Brown Bag Oak Smoked Chilli Crisps and Rosemary & Sea Salt Crisps (2 boxes),Crisps Bundle - 002 Prime,9,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,1,11.11%,0.00%,£33.36,£33.36,1,1
B0CPQ4FSFR,B0CPQ4FSFR,"Brown Bag Oak Smoked Chilli Crisps and Beetroot, Carrot & Parsnip Veg Crisps (2 Boxes)",Crisps Bundle - 007 Prime,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£30.47,£0.00,1,0
B0CQ59Q5SB,B0CQ59Q5SB,Heinz Mayonnaise 2.15ltr,MAY31 - 002,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£13.97,£0.00,1,0
B0CQ5C3DHV,B0CQ5C3DHV,Caterers Pride Mandarin Segments In Light Syrup 2.65kg,FRU09A - 001,24,1,0.01%,0.02%,36,3,0.02%,0.05%,92.86%,100.00%,1,0,4.17%,0.00%,£11.29,£0.00,1,0
B0CQCZ41P6,B0CQCZ41P6,Caterers Pride Brown Sauce 4.3kg,CON11 - 001,7,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£13.42,£0.00,1,0
B0CR4DDZ34,B0CR4DDZ34,Chef William Garlic Powder 500gm,GAR06F - 001 Prime,10,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£9.41,£0.00,1,0
B0CRF66HW3,B0CRF66HW3,Seasoners Sliced Pickled Beetroot 2.25kg,PIC08 - 001,11,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£10.05,£0.00,1,0
B0CRL3FKMQ,B0CRL3FKMQ,Flora Plant Based Double Cream Alternative 1ltr (Pack of 8),FLORA004 - 002,7,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£53.12,£0.00,1,0
B0CRZFSGVD,B0CRZFSGVD,"Essential Cuisine Stock Mix Bundle (Beef, Chicken, Vegetable 3 x 800g)",Essential Cuisine Bundle - 004,2,1,0.00%,0.02%,2,1,0.00%,0.02%,100.00%,0.00%,1,0,50.00%,0.00%,£72.90,£0.00,1,0
B0CRZG31P2,B0CRZG31P2,Esfina ESR100 Autocut Hand Towel Roll 6 x 200m (Part no: RTB001),NON83 - 001,4,2,0.00%,0.04%,7,5,0.00%,0.08%,100.00%,100.00%,1,0,25.00%,0.00%,£30.25,£0.00,1,0
B0CSPKRJ1H,B0CSPKRJ1H,Robert Scott Rice Weave Tea Towel 10 x 45cm x 75cm (Pack of 2),CLOTHT001 - 002 Prime,4,1,0.00%,0.02%,5,1,0.00%,0.02%,100.00%,100.00%,1,0,25.00%,0.00%,£23.32,£0.00,1,0
B0CST44C9T,B0CST44C9T,Riverdene Butter Beans 800gm (Pack of 6),BEA12A - 002 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£15.65,£0.00,1,0
B0CSZ3BG24,B0CSZ3BG24,La Perruche Wrapped Mixed Individual Sugar Cubes 2.5kg (Pack of 2),SUG31 - 003 Prime,6,0,0.00%,0.00%,6,0,0.00%,0.00%,83.33%,0.00%,1,0,16.67%,0.00%,£59.96,£0.00,1,0
B0CT3TS3VN,B0CT3TS3VN,"Twinings Cranberry & Raspberry Fruit Infusion Tea Bags, 12 boxes of 20 individually wrapped enveloped tea bags, 240 total.",TWIN005 - 003,28,4,0.02%,0.09%,38,5,0.02%,0.08%,2.94%,0.00%,1,0,3.57%,0.00%,£28.98,£0.00,1,0
B0CT5VCX42,B0CT5VCX42,EL Avion Vintage Smoked Hot Paprika 75gm (Pack of 2),SPIPAP04 - 002,1,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£8.94,£0.00,1,0
B0CTMY1DRR,B0CTMY1DRR,Ballerina Tinned Sweetcorn 2.125kg,VEG13B - 001 Prime,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£9.96,£0.00,1,0
B0CTQQ8H29,B0CTQQ8H29,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 6),VAN50A - 005 Prime,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£65.21,£0.00,1,0
B0CTQS9J5B,B0CTQS9J5B,Dried Fermipan Yeast 500gm (Pack of 4),BAK01 - 003 Prime,10,1,0.01%,0.02%,11,1,0.00%,0.02%,72.73%,0.00%,2,0,20.00%,0.00%,£36.46,£0.00,1,0
B0CTTSQNGF,B0CTTSQNGF,Tate & Lyle Sucralose Sachets 1000 x 0.5gm,TATESA000A - 001 Prime,16,1,0.01%,0.02%,22,1,0.01%,0.02%,86.36%,100.00%,1,1,6.25%,100.00%,£10.82,£10.82,1,1
B0CV85NQ99,B0CV85NQ99,Tinned Princes Solid Pack Rhubarb 2.82kg (Pack of 6),FRU04 - 003,3,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,1,0,33.33%,0.00%,£60.49,£0.00,1,0
B0CVHD2H7W,B0CVHD2H7W,Biona Seitan Marinated In Ginger & Tamari 350gm,ORI90 - 001 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£9.70,£0.00,1,0
B0CVLG4MT9,B0CVLBZ4FY,"Taylors Tea 1 x 20 Bags (6, Lemon & Ginger Infusion)",TAYLOR001 - 003 Prime,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,3,0,37.50%,0.00%,£61.95,£0.00,1,0
B0CVNBBHHG,B0CVN7TM7C,"Colavita Olive Oil (1, Colavita 100% Portuguese Extra Virgin Olive Oil)",COLAVI002 - 001 Prime,60,0,0.03%,0.00%,96,0,0.04%,0.00%,44.30%,0.00%,1,0,1.67%,0.00%,£13.41,£0.00,1,0
B0CVNK842C,B0CVNK842C,"Callebaut Bundle 2 x W2,823,811 (6 x 400g)",Bundle - 035 Prime,13,0,0.01%,0.00%,16,0,0.01%,0.00%,93.75%,0.00%,1,0,7.69%,0.00%,£60.19,£0.00,1,0
B0CW3PKHFV,B0CW3PKHFV,Yutaka Mirin Seasoning 150ml (Pack of 6),ORI26B - 003 Prime,7,1,0.00%,0.02%,7,1,0.00%,0.02%,100.00%,100.00%,1,0,14.29%,0.00%,£14.86,£0.00,1,0
B0CW9SHF56,B0CW9WP9H1,"Mona Lisa Chocolate Shavings 2.5kg (2 Boxes, Milk Chocolate)",DEC21 - 003 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£89.44,£0.00,1,0
B0CW9SHF56,B0CW9X4D53,"Mona Lisa Chocolate Shavings 2.5kg (1 Box, Dark Chocolate)",DEC20 - 004 Prime,10,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£48.72,£0.00,1,0
B0CY5NG6T4,B0CY5NG6T4,CORE - Heavy Duty DEGREASER - 5ltr,CORECH006 - 001,53,0,0.03%,0.00%,58,0,0.03%,0.00%,98.21%,0.00%,1,0,1.89%,0.00%,£10.99,£0.00,1,0
