(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B007VAMIPM,B007VAMIPM,Mae Ploy Thai Panang Curry Paste - 14 Oz Jar,ORI23A - 005,600,3,0.07%,0.01%,744,3,0.07%,0.01%,7.32%,0.00%,8,0,1.33%,0.00%,£55.36,£0.00,8,0
B00JMHSGL2,B00JMHSGL2,Chefs William Bicarbonate of Soda 1 x 1kg,BAK05C - 001,29,4,0.00%,0.01%,34,6,0.00%,0.02%,78.13%,60.00%,9,1,31.03%,25.00%,£62.49,£6.93,8,1
B00L4A7K2Q,B00L4A7K2Q,Buchanans Raisins 3kg,DRIRAI001-002,12,1,0.00%,0.00%,12,1,0.00%,0.00%,100.00%,100.00%,8,3,66.67%,300.00%,£146.64,£54.99,8,3
B0845J85V4,B00TZT6YZC,Golden Swan Vietnamese Prawn Cracker 2 Kg (Pack of 2),ACC02A - 003,156,5,0.02%,0.02%,195,5,0.02%,0.01%,39.56%,50.00%,8,0,5.13%,0.00%,£121.76,£0.00,8,0
B00Z6YVEMS,B00Z6YVEMS,Mrs Elswood Sweet Cucumber Sandwich Slices (540g) - Pack of 6,GHE05A - 003,162,3,0.02%,0.01%,200,3,0.02%,0.01%,57.53%,0.00%,9,0,5.56%,0.00%,£177.33,£0.00,8,0
B011LP0QQU,B011LP0QQU,Golden Swan Water Chestnuts Whole in Water 227g,ORI13D - 002 Prime,78,0,0.01%,0.00%,95,0,0.01%,0.00%,98.90%,0.00%,14,1,17.95%,0.00%,£87.30,£6.15,8,1
B015Y1R1LU,B015Y1R1LU,Bovril Beef Flavoured Drink 450g,HOT04B - 002 One Day,343,2,0.04%,0.01%,402,2,0.04%,0.01%,91.33%,100.00%,9,0,2.62%,0.00%,£164.07,£0.00,8,0
B016AH1U9G,B016AH1U9G,"Acquerello Carnaroli Risotto Rice, 2.5kg",RIC17,76,1,0.01%,0.00%,88,2,0.01%,0.01%,92.59%,100.00%,10,1,13.16%,100.00%,£341.10,£34.11,8,1
B01AAABOZE,B01AAABOZE,Callebaut Select Dark Chocolate Baking Callets 1 kg,CAL02A - 009 One Day,"1,227",27,0.14%,0.10%,"1,610",39,0.14%,0.10%,6.58%,11.11%,8,1,0.65%,3.70%,£156.82,£19.90,8,1
B01G3T5SLW,B01G3T5SLW,KTC Crispy Fried Onions - 6 x 400g,ORI300C - 004,42,1,0.00%,0.00%,57,1,0.01%,0.00%,89.58%,100.00%,9,0,21.43%,0.00%,£189.72,£0.00,8,0
B01H5GE1PG,B01H5GE1PG,"Taylors of Harrogate Lemon and Ginger Tea, 20 Teabags, Pack of 6, Total 120 Teabags",TAYLOR001 - 001 uk shipping,253,15,0.03%,0.05%,328,22,0.03%,0.06%,49.35%,4.76%,8,0,3.16%,0.00%,£164.52,£0.00,8,0
B01MXDH3FV,B01MXDH3FV,Middletons Chinese Glaze 2.5kg Resealable Red Tub,POW01 - 002 Prime,150,2,0.02%,0.01%,191,2,0.02%,0.01%,80.79%,0.00%,8,0,5.33%,0.00%,£171.92,£0.00,8,0
B01N01XKYZ,B01N01XKYZ,Middletons Tikka Glaze 2.5kg Resealable Red Tub,POW08 - 001 Prime,100,2,0.01%,0.01%,145,3,0.01%,0.01%,91.74%,100.00%,8,0,8.00%,0.00%,£191.92,£0.00,8,0
B01N2OJ8RO,B01N2OJ8RO,Folkington's Cloudy Pear Juice 250 ml (Pack of 12),FOL02 - 002,34,0,0.00%,0.00%,41,0,0.00%,0.00%,87.18%,0.00%,8,0,23.53%,0.00%,£201.36,£0.00,8,0
B0C3PTSQYJ,B06XKL46LD,"SafeTouch 11211-XL Powder Free Blue Vinyl Gloves - Box of 100 - Extra Large,Blue",GLO16A - 003 Prime,50,2,0.01%,0.01%,65,3,0.01%,0.01%,0.00%,0.00%,9,0,18.00%,0.00%,£67.05,£0.00,8,0
B072BCH4HF,B072BCH4HF,Middleton Foods Piri Piri Meat Glaze Marinade Seasoning Mix 2.5kg,POW05 - 002 Prime,81,3,0.01%,0.01%,122,3,0.01%,0.01%,87.04%,100.00%,8,0,9.88%,0.00%,£187.20,£0.00,8,0
B0769XXZHR,B0769XXZHR,Bicarbonate of soda - Baking Soda 1kg Jar - Chef William - Large Shaker Jar,BAK05C - 002,51,1,0.01%,0.00%,56,1,0.00%,0.00%,36.36%,100.00%,8,0,15.69%,0.00%,£55.92,£0.00,8,0
B079H32ZJ8,B079H32ZJ8,"Saver Bundle Callebaut, Milk Chocolate Chips (2 x 2.5kg Bundle)",CAL03P uk shipping,148,1,0.02%,0.00%,183,1,0.02%,0.00%,61.99%,100.00%,8,2,5.41%,200.00%,£585.00,£148.07,8,2
B0CCSNS77R,B07GSJQ1VR,"Carte D'Or Crème Brulee Dessert Powder Mix, 1.25 kg (Pack of 1)",DES15 - 001 Prime,55,7,0.01%,0.03%,80,10,0.01%,0.03%,77.46%,66.67%,18,3,32.73%,42.86%,£388.34,£67.94,8,2
B07MLR6YVM,B07MLR6YVM,Callebaut - Callebaut Milk Chocolate Baking Chunks 2.5kg,CHO91 - 001,450,11,0.05%,0.04%,536,16,0.05%,0.04%,66.27%,38.46%,8,0,1.78%,0.00%,£356.92,£0.00,8,0
B07R8L3QSS,B07R8L3QSS,Premium Vegan Mayo - Mayonnaise Squeezy 1 Litre Bottle,MAY26B - 001,415,2,0.05%,0.01%,525,3,0.05%,0.01%,4.90%,100.00%,8,0,1.93%,0.00%,£74.24,£0.00,8,0
B07STF2KM9,B07STF2KM9,Original SNICKERS Chocolate BAR 24 x 50g Full Box Fresh Stock,CHO28A - 002 Prime,"1,003",56,0.12%,0.20%,"1,286",69,0.11%,0.18%,1.25%,0.00%,8,0,0.80%,0.00%,£146.32,£0.00,8,0
B07XZB5HN9,B07XZB5HN9,"Acquerello Aged Carnaroli Rice, 2 x 500g",RIC17A - 003,37,3,0.00%,0.01%,41,3,0.00%,0.01%,90.00%,100.00%,10,0,27.03%,0.00%,£201.73,£0.00,8,0
B0CLYMX2HP,B087BJ649H,"Cambrook - Mix 18, Truffle & Pecorino Mixed Nuts, 1kg Bag",CAMBR011 - 001,514,14,0.06%,0.05%,669,17,0.06%,0.05%,8.02%,16.67%,9,1,1.75%,7.14%,£243.18,£27.02,8,1
B0DBQFDXJZ,B0963JYKH7,"Alexander Home The Original European Mill (Brass, 8-Inch Pepper)",TOO08 - 001,854,9,0.10%,0.03%,"1,089",13,0.10%,0.03%,95.44%,100.00%,8,0,0.94%,0.00%,£522.63,£0.00,8,0
B0999GP4JY,B0999GP4JY,Portion Solutions Vinegar Sachets - Box of 200 (Approx),CAS005 - 001,20,2,0.00%,0.01%,32,2,0.00%,0.01%,96.67%,100.00%,9,5,45.00%,250.00%,£86.49,£48.05,8,4
B0B9LFZTRW,B09T3CTKLC,Branston Original Pickle 2.55kg x 2 Cases | Classic British Tangy–Sweet Pickle | Catering & Bulk Use,PIC01 - 005,30,2,0.00%,0.01%,34,2,0.00%,0.01%,84.38%,100.00%,8,1,26.67%,50.00%,£250.64,£31.33,8,1
B0BHWSN6ML,B0BHWSN6ML,Lyle's Squeezy Syrup 750g - Golden Syrup,TATESY004,108,9,0.01%,0.03%,130,11,0.01%,0.03%,7.38%,20.00%,11,1,10.19%,11.11%,£87.78,£7.98,8,1
B0BLZJZLW6,B0BLZJZLW6,Ingram Brothers Meri-white Meringue and Royal Icing Mix 1.5kg,MCD50A - 001,81,9,0.01%,0.03%,114,12,0.01%,0.03%,40.95%,22.22%,8,2,9.88%,22.22%,£444.67,£111.39,8,2
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001,59,4,0.01%,0.01%,72,4,0.01%,0.01%,88.89%,100.00%,8,1,13.56%,25.00%,£79.28,£9.88,8,1
B0BYP7QRJ7,B0BYP7QRJ7,Artisan The Best of Millers Crackers for Cheese 350g,MILLER010 - 001,187,2,0.02%,0.01%,226,2,0.02%,0.01%,96.67%,100.00%,8,0,4.28%,0.00%,£104.16,£0.00,8,0
B0C3MHTFHM,B0C3MHTFHM,Callebaut Milk Couverture Power 41 Chocolate 2.5kg,CAL09 - 002,"1,992",53,0.23%,0.19%,"2,648",78,0.23%,0.21%,17.17%,19.61%,8,0,0.40%,0.00%,£371.26,£0.00,8,0
B0CMBVM77B,B0CMBVM77B,"Essential Cuisine Signature Red Wine Jus - Rich and Velvety Red Wine Gravy, Perfect for Gourmet Dishes - Gluten-Free - 1 Litre",JUS06 - 003 Prime,338,12,0.04%,0.04%,414,14,0.04%,0.04%,41.78%,83.33%,8,0,2.37%,0.00%,£135.92,£0.00,8,0
B0CPQ6MSG4,B0CPQ6MSG4,Brown Bag Retail Lightly Salted Crisps and Smoked Bacon Crisps (2 Boxes),Crisps Bundle - 010 Prime,77,2,0.01%,0.01%,89,2,0.01%,0.01%,97.59%,100.00%,8,0,10.39%,0.00%,£263.77,£0.00,8,0
B0CZ15S5GP,B0CZ15S5GP,Parkers Centaur - WALNUT Oil - 500ml (1),OIL08A - 001 Prime,61,2,0.01%,0.01%,81,3,0.01%,0.01%,95.77%,100.00%,9,1,14.75%,50.00%,£119.61,£13.29,8,1
B0D2P77RYV,B0D2P2V4GM,Dawn - ORANGE Compound - 1kg,COMPOU001 - 001 Prime,15,1,0.00%,0.00%,20,1,0.00%,0.00%,89.47%,100.00%,10,2,66.67%,200.00%,£357.30,£71.46,8,2
B0D33TN1SY,B0D33Q4M3W,"Menz & Gasser - Jam Portions (Plastic) (100 x 20gm, Strawberry)",JAM03C - 002 Prime,36,2,0.00%,0.01%,39,2,0.00%,0.01%,100.00%,100.00%,9,2,25.00%,100.00%,£147.51,£32.78,8,1
B0D3M1H571,B0D3M1H571,"Bulldog Tonkatsu Sauce 500ml - Japanese Flavours with Premium Ingredients - Perfect for Tonkatsu, Katsu Curry, and More!",ORI85 - 004 Prime,210,6,0.02%,0.02%,267,6,0.02%,0.02%,33.61%,0.00%,8,0,3.81%,0.00%,£78.59,£0.00,8,0
B0D3M55VSM,B0D3M55VSM,St Pierre Pre Sliced Broche Loaf 2 x 500g Bread Soft Sweet Buterry Bread with Welari Thank You Card | (2pack) (1000g),BRE13 - 001 One Day,88,0,0.01%,0.00%,108,0,0.01%,0.00%,82.29%,0.00%,8,0,9.09%,0.00%,£109.68,£0.00,8,0
B0D5MNHR14,B0D5MMZ5Q5,"Centaur - Gluten Free - Panko Style Crumbs - 1kg (1 Pack, 1000, gram)",BRE03C - 005 Prime,46,0,0.01%,0.00%,57,0,0.01%,0.00%,92.45%,0.00%,14,0,30.43%,0.00%,£153.02,£0.00,8,0
B0D81CZHRD,B0D81CZHRD,"Milkshake Mix Bundle with Crusha Milkshake Mix, Banana, 500ml (no added sugar) 2 Pack + Brightdale Kitchen Card",CRUSHA007 - 002 One Day,513,4,0.06%,0.01%,652,6,0.06%,0.02%,26.49%,100.00%,8,0,1.56%,0.00%,£78.63,£0.00,8,0
B0DBLQMXRB,B0DBLQMXRB,Elbow Macaroni Pasta 3kg – Pack of 4 (Total 12kg) – Triple Lion Durum Wheat Pasta for Catering & Bulk Cooking,PAS06 - 002 Prime,95,2,0.01%,0.01%,106,2,0.01%,0.01%,81.55%,100.00%,10,0,10.53%,0.00%,£286.50,£0.00,8,0
B0DCK6B77Y,B0DCK6B77Y,Parkers Double Cut Mixed Peel 1kg,DRIMIX003 - 001 Prime,27,2,0.00%,0.01%,34,3,0.00%,0.01%,100.00%,100.00%,10,0,37.04%,0.00%,£109.60,£0.00,8,0
B0DDXX812Z,B0DDXX812Z,"Anti-Bacterial Probe Wipes, Alcohol-Free, Quat-Free, 200 Wipes, Sheet Size: 12cm x 15cm",NON40B - 001 Prime,29,6,0.00%,0.02%,38,7,0.00%,0.02%,100.00%,100.00%,9,5,31.03%,83.33%,£98.27,£54.47,8,4
B0DWTWT4YQ,B0DWTWT4YQ,The Bay Tree Sweet Chilli Jam 1.3kg,CHU32 - 002 Prime,34,1,0.00%,0.00%,40,1,0.00%,0.00%,97.44%,100.00%,13,3,38.24%,300.00%,£257.79,£59.49,8,2
B0F3XQ44NT,B0F3XQ44NT,Centaur - Dulce De Leche - 1kg,SWE10B - 001 Prime,97,8,0.01%,0.03%,115,9,0.01%,0.02%,94.44%,100.00%,21,16,21.65%,200.00%,£307.65,£234.40,8,3
B0F7M3Z79Z,B0F7M3Z79Z,Osprio Corn Flour 3.5kg – Case of 4 (Total 14kg) – Premium Culinary-Grade Cornflour,OSPRIO007 - 002,14,1,0.00%,0.00%,20,2,0.00%,0.01%,88.24%,100.00%,9,3,64.29%,300.00%,£252.95,£84.11,8,3
B0FBS8JL1G,B0FBS8JL1G,Penn State Original Sea Salted Pretzels – 33 x 30g | Baked Wheat Snacks | Vegan & Vegetarian | Individually Wrapped,PRETZEL002 - 001 uk shipping,913,23,0.10%,0.08%,"1,020",24,0.09%,0.06%,22.51%,18.75%,8,2,0.88%,8.70%,£224.35,£55.94,8,2
B0FDN3NNKM,B0FDM9VTV6,"Barista Milk Alpros Coconut, Soya or Almond 2x1L (2x1L Coconut)",ALP10 - 013 Prime,484,15,0.06%,0.05%,555,19,0.05%,0.05%,21.10%,22.22%,8,3,1.65%,20.00%,£84.49,£31.22,8,3
B0FHJN53L1,B0FHJN53L1,Callebaut Ruby Chocolate Callets RB2 – 2.5kg | Pink Chocolate | 32.8% Cocoa | Fruity & Tangy,CAL28B - 001 x2,149,7,0.02%,0.03%,187,9,0.02%,0.02%,44.85%,12.50%,8,2,5.37%,28.57%,£404.24,£112.62,8,2
B0FHQBMMYX,B0FHQBMMYX,La Española Pomace Oil Blend – 5 Litre Plastic Bottle,OIL03J - 001 One Day,315,11,0.04%,0.04%,384,13,0.03%,0.03%,87.81%,100.00%,8,1,2.54%,9.09%,£149.92,£18.99,8,1
B0FJSH2R54,B0FJSH2R54,Chilli Flavoured Extra Virgin Olive Oil – 250 ml – Infused with Spicy Chilli Pepper colavita,COLAVI010 - 002 Prime,68,2,0.01%,0.01%,88,2,0.01%,0.01%,100.00%,100.00%,8,1,11.76%,50.00%,£82.24,£10.28,8,1
B0FZD1V8K1,B0FZD1V8K1,"Callebaut Alkalised 'Extra Brute' Deep Dark Red Cocoa Powder (22-24% Fat), 1kg",CALCHO002 - 001,299,11,0.03%,0.04%,386,13,0.03%,0.03%,51.39%,11.11%,8,0,2.68%,0.00%,£164.91,£0.00,8,0
B0GGV7BJS1,B0GGV46XDD,After Eight Dark Mint Chocolate Box 300g chocolate confectionery filled with peppermint-flavoured fondant by SSN Spark Systems Network (2x Box),AFT01 - 010,131,13,0.02%,0.05%,159,20,0.01%,0.05%,52.78%,100.00%,8,1,6.11%,7.69%,£113.67,£14.19,8,1
B0GHSV7VY8,B0GHSV7VY8,"Chefs’ Selections Chicken Bouillon Paste – 1 kg Professional Stock Base for Soups, Sauces & Cooking",BOU52 - 001,68,5,0.01%,0.02%,74,7,0.01%,0.02%,90.28%,100.00%,8,2,11.76%,40.00%,£119.92,£29.98,8,2
B0GJ6X5XQR,B0GJ6X5XQR,D’Orsogna Dolciaria Fat-Coated Meringue Granules 4–8mm – 500g,SWE05 - 001,39,6,0.00%,0.02%,42,6,0.00%,0.02%,95.24%,100.00%,8,2,20.51%,33.33%,£103.92,£25.98,8,2
B00279RYEM,B00279RYEM,Unknown Japanese Kewpie Mayonnaise - 17.64 Oz. (Pack Of 3),MAY25A - 007 Prime,148,1,0.02%,0.00%,182,1,0.02%,0.00%,8.48%,100.00%,9,0,6.08%,0.00%,£200.30,£0.00,7,0
B0027XXHSK,B0027XXHSK,barbera unfiltered extra virgin olive oil 1ltr two star great taste award winner 2011,OIL01B,186,2,0.02%,0.01%,258,3,0.02%,0.01%,89.04%,0.00%,7,0,3.76%,0.00%,£169.54,£0.00,7,0
B00348MFQW,B00348MFQW,Fattoria Estense Balsamic Vinegar Gold Label (1 X 8.5 OZ) by Fattoria Estense,VIN25a,78,0,0.01%,0.00%,104,0,0.01%,0.00%,94.90%,0.00%,7,0,8.97%,0.00%,£143.92,£0.00,7,0
B0CH1LNQ4Y,B0049DH8JA,"MONIN Premium Glasco Lemon Syrup 700ml for Cocktails and Mocktails. Vegan-Friendly, 100 Percent Natural Flavours and Colourings",MONINS31 - 001 Prime,450,15,0.05%,0.05%,579,21,0.05%,0.06%,4.28%,0.00%,7,0,1.56%,0.00%,£86.45,£0.00,7,0
B00AZL7UES,B00AZL7UES,Cadbury Instant Hot Chocolate Sachets 28 g (Pack of 50),HOT19 Prime,"1,398",162,0.16%,0.59%,"1,713",192,0.15%,0.51%,2.45%,0.59%,7,0,0.50%,0.00%,£202.09,£0.00,7,0
B00BLTNL4Q,B00BLTNL4Q,"Callebaut Alkalised 'Extra Brute' Deep Dark Red Cocoa Powder (22-24% Fat), 1kg",CALCHO002 - 003,"10,943",283,1.26%,1.02%,"15,413",441,1.36%,1.17%,0.60%,0.00%,8,0,0.07%,0.00%,£154.34,£0.00,7,0
B0CF54WCRQ,B00GLRYQ2O,"MONIN 10ml Pump. Compatible with 700ml Glass MONIN Syrup Bottles for Easy Use. Use 2 Pumps for Coffee, 3 Pumps for Frappes, 1-2 Pumps for Cocktails",MONINS50 - 001,"3,064",101,0.35%,0.37%,"4,313",138,0.38%,0.37%,4.86%,0.00%,10,0,0.33%,0.00%,£89.20,£0.00,7,0
B00MWTLV46,B00MWTLV46,Yutaka Japanese Mirin (150ml),ORI26B - 001,988,8,0.11%,0.03%,"1,241",9,0.11%,0.02%,3.18%,0.00%,7,0,0.71%,0.00%,£44.38,£0.00,7,0
B01122TCFI,B01122TCFI,Bottlegreen Lemongrass with Ginger Cordial (500ml) - Pack of 2,COR51 - 001 Prime,44,0,0.01%,0.00%,50,0,0.00%,0.00%,89.80%,0.00%,7,0,15.91%,0.00%,£122.36,£0.00,7,0
B019RDRXJ6,B019RDRXJ6,Maggi Original Gravy 1.8kg,GRA01 - 001,"1,993",41,0.23%,0.15%,"2,657",51,0.23%,0.14%,2.79%,0.00%,8,0,0.40%,0.00%,£130.00,£0.00,7,0
B0B7B46C6S,B01G1WQB3U,La Perruche Rough Cut Lump White Sugar 1 kg (Pack of 8),SUG16 - 001,33,7,0.00%,0.03%,39,10,0.00%,0.03%,20.59%,12.50%,7,5,21.21%,71.43%,£275.59,£196.85,7,5
B01HXPK72U,B01HXPK72U,"Shaws Huddersfield Gourmet Chilli Jam – 1.4kg – Sweet & Spicy Condiment for Cheese, Meats & Sandwiches",SHAW001 - 001 Prime,29,2,0.00%,0.01%,40,2,0.00%,0.01%,97.37%,100.00%,7,1,24.14%,50.00%,£76.02,£10.86,7,1
B01M9DOGA7,B01M9DOGA7,Caterwrap Baking Parchment 45cm x 50 metres,CATER004 - 001 Prime,71,6,0.01%,0.02%,96,15,0.01%,0.04%,29.41%,0.00%,8,0,11.27%,0.00%,£97.44,£0.00,7,0
B01MA206CU,B01MA206CU,Fontinella Artichoke Hearts 390 g,VEG09G - 001,76,0,0.01%,0.00%,95,0,0.01%,0.00%,58.54%,0.00%,10,0,13.16%,0.00%,£70.28,£0.00,7,0
B0713SQ7VP,B0713SQ7VP,Middleton Foods Tikka Meat Glaze Marinade Seasoning Mix 2.5kg,POW08 - 003,215,4,0.02%,0.01%,265,5,0.02%,0.01%,83.83%,50.00%,8,0,3.72%,0.00%,£183.92,£0.00,7,0
B0CBM1KDDG,B075SD49Y3,Callebaut GOLD Finest Belgian Caramel Chocolate Couverture Callets 30.4% Cocoa 2.5kg,CAL32 - 001 One Day,377,23,0.04%,0.08%,466,31,0.04%,0.08%,5.92%,3.70%,9,2,2.39%,8.70%,£379.21,£85.02,7,1
B075V4SHNQ,B075V4SHNQ,"Paiarrop Pan De Higo Con Almendra Marcona Almond Wheel, 225g",MED17A - 001 Prime,224,0,0.03%,0.00%,310,0,0.03%,0.00%,8.80%,0.00%,10,0,4.46%,0.00%,£99.90,£0.00,7,0
B076JKRS6W,B076JKRS6W,Lyle's Golden Syrup - Pack Size = 2x7.26kg,TATESY001 - 005 uk shipping,228,11,0.03%,0.04%,290,15,0.03%,0.04%,18.22%,15.38%,8,2,3.51%,18.18%,£340.59,£84.64,7,1
B0CBM1ZSKB,B0794VMZ8G,"Callebaut Finest Belgian Dark Chocolate, Brown, 400 g",CAL02B - 003,"8,926",111,1.02%,0.40%,"11,939",138,1.05%,0.37%,1.17%,0.00%,7,0,0.08%,0.00%,£89.07,£0.00,7,0
B079Q7JM76,B079Q7JM76,"Centaur Foods Quality 100% French Hazelnut Oil 500ml Amazing for Cooking, Skincare and Hair",OIL18A - 001,27,0,0.00%,0.00%,37,0,0.00%,0.00%,94.44%,0.00%,7,0,25.93%,0.00%,£91.38,£0.00,7,0
B0FD4RX49B,B07QP6ZXRL,"Two Farmers Crisps, Lightly Salted Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI70 - 001,"1,104",22,0.13%,0.08%,"1,365",30,0.12%,0.08%,17.86%,18.75%,7,0,0.63%,0.00%,£172.18,£0.00,7,0
B081TCNB2R,B081TCNB2R,Belazu Rose Harissa Paste - 130g (Pack of 6),SPI12AAAAA,68,2,0.01%,0.01%,77,5,0.01%,0.01%,76.06%,100.00%,7,0,10.29%,0.00%,£199.29,£0.00,7,0
B0844Y5K71,B0844Y5K71,McDougalls Thickening Granules Sweet and Savory Instant Thickener 1.5kg British Food Shop,GRA07 - 002,39,6,0.00%,0.02%,47,7,0.00%,0.02%,64.44%,42.86%,17,4,43.59%,66.67%,£436.73,£102.76,7,2
B08562KZ6G,B08562KZ6G,Sosa - Soy Lecithin Powder - 400g,SOSALE001 - 001,52,5,0.01%,0.02%,62,5,0.01%,0.01%,92.73%,100.00%,7,4,13.46%,80.00%,£207.43,£118.08,7,4
B0865HL6TV,B0865HL6TV,Freshers Orange Squash Drink No Added Sugar 5 Litre,COR34A - 002 Prime,70,6,0.01%,0.02%,94,13,0.01%,0.03%,77.50%,9.09%,9,4,12.86%,66.67%,£112.41,£49.96,7,2
B0CLYMX2HP,B087BLCF9P,"Cambrook - Baked & Salted Peanuts, 1kg Bag",CAMBR009 - 001,711,17,0.08%,0.06%,894,21,0.08%,0.06%,2.22%,0.00%,9,0,1.27%,0.00%,£105.66,£0.00,7,0
B0FM4HNCPW,B0887GLV5W,"Bisto Flavoursome & Delicious Gluten Free Fine Gravy Granules for Hearty Family Mealtimes, 1.8 kg Tub (Pack of 1)",GRA19 - 002 uk shipping,"6,864",42,0.79%,0.15%,"8,282",57,0.73%,0.15%,5.75%,0.00%,7,0,0.10%,0.00%,£147.70,£0.00,7,0
B088FRQ5ZW,B088FRQ5ZW,Triple Lion Tapioca Pearl - 1x3kg,CER20 Uk shipping,110,8,0.01%,0.03%,156,16,0.01%,0.04%,36.76%,30.77%,8,1,7.27%,12.50%,£101.43,£12.60,7,1
B08GGBFZC2,B08GGBFZC2,Opies Pink Peppercorns with Malt Vinegar - 6x105g,PEP06A - 002,19,1,0.00%,0.00%,27,1,0.00%,0.00%,100.00%,100.00%,7,0,36.84%,0.00%,£132.44,£0.00,7,0
B08RJ8F3QP,B08RJ8F3QP,"Triple Lion Arrowroot Powder 550g – Gluten-Free Tapioca Starch Thickener, Vegan & Vegetarian, BRCGS Certified, Packed in the UK",BAK04C,28,0,0.00%,0.00%,31,0,0.00%,0.00%,100.00%,0.00%,10,3,35.71%,0.00%,£83.10,£24.93,7,2
B0DDKP91L9,B0968DH592,"Alexander Home The Original European Mill (Brass, 8-Inch Salt)",TOO09 - 001 Prime,"1,381",15,0.16%,0.05%,"1,676",19,0.15%,0.05%,94.48%,100.00%,7,0,0.51%,0.00%,£449.77,£0.00,7,0
B09K4CW4YT,B09K4CW4YT,Alfieri Marsala Fine Wine I.P | Product of Italy | 17% VOL,LIQ17B - 002,148,4,0.02%,0.01%,186,4,0.02%,0.01%,41.76%,0.00%,7,0,4.73%,0.00%,£158.26,£0.00,7,0
B0FD4RX49B,B09NCBXFX1,"Two Farmers Crisps, Woodland Mushroom & Wild Garlic Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI75 - 001 Prime,495,10,0.06%,0.04%,565,12,0.05%,0.03%,12.85%,0.00%,8,0,1.62%,0.00%,£212.16,£0.00,7,0
B0B4B4MBBR,B0B4B4MBBR,Lefktro Tahini 900g,DIP10E - 001 Prime,21,0,0.00%,0.00%,27,0,0.00%,0.00%,100.00%,0.00%,7,0,33.33%,0.00%,£91.10,£0.00,7,0
B0B99329X1,B0B99329X1,Parkers Kerrymaid UHT Double Cream 12 x 1 Litre,UHT03B - 002,263,14,0.03%,0.05%,329,21,0.03%,0.06%,98.65%,100.00%,10,4,3.80%,28.57%,£492.90,£197.16,7,3
B0BLW2232P,B0BLW2232P,Centaur Tonka Beans 50g,SPI56A - 001 Prime,142,6,0.02%,0.02%,184,8,0.02%,0.02%,96.30%,100.00%,7,2,4.93%,33.33%,£77.93,£21.98,7,2
B0BRXLVG48,B0BQRVGYNZ,Jude's | Chocolate Milkshake | 250ml x 12 Cans,JUD81 - 001 Prime,36,0,0.00%,0.00%,44,0,0.00%,0.00%,34.88%,0.00%,8,0,22.22%,0.00%,£176.48,£0.00,7,0
B0BRKZCXTG,B0BRKZ5LHQ,Macphie Brandy Sauce 1000g x 1,MACPHI003 - 003 One,51,0,0.01%,0.00%,79,0,0.01%,0.00%,100.00%,0.00%,9,0,17.65%,0.00%,£75.57,£0.00,7,0
B0BT513HLC,B0BT513HLC,Menz & Gasser Strawberry Jam Portions 100 x 20g,JAM03C - 001,55,4,0.01%,0.01%,61,5,0.01%,0.01%,84.75%,75.00%,7,1,12.73%,25.00%,£105.63,£15.09,7,1
B0CCQW676Y,B0CCQW676Y,Middleton Foods Garden Mint Meat Glaze Marinade 2.5kg,POW02 - 001 Prime,83,0,0.01%,0.00%,99,0,0.01%,0.00%,86.52%,0.00%,7,0,8.43%,0.00%,£178.43,£0.00,7,0
B0CD7WJGVM,B0CD7WHNNJ,"Crusha Milk Shake Syrup 1ltr (Chocolate, 1)",CRUSHA002 - 003,506,5,0.06%,0.02%,630,6,0.06%,0.02%,12.69%,20.00%,7,1,1.38%,20.00%,£67.93,£9.67,7,1
B0CM9WJ7TB,B0CM9WJ7TB,Bulky Soft White 2ply Napkins 2000 x 40cm x 40cm / 8 fold (32042),NAPKIN103 - 001,114,31,0.01%,0.11%,176,48,0.02%,0.13%,52.83%,0.00%,10,0,8.77%,0.00%,£455.00,£0.00,7,0
B0CV18Z6LK,B0CV18Z6LK,Hertford Retail Corned Beef 340gm,MEA03A - 003 Prime,202,4,0.02%,0.01%,240,4,0.02%,0.01%,92.92%,100.00%,10,0,4.95%,0.00%,£91.43,£0.00,7,0
B0CWVM55MN,B0CWVM55MN,Rummo Premium Italian No.117 Gnocchi 500gm (Pack of 2),RUMMO010 - 003 Prime,35,1,0.00%,0.00%,36,1,0.00%,0.00%,64.71%,0.00%,11,0,31.43%,0.00%,£127.71,£0.00,7,0
B0D1CNNTCL,B0D1CNNTCL,Core - Urinal Blocks - 3kg,CLE16 - 001 Prime,40,3,0.00%,0.01%,44,3,0.00%,0.01%,97.56%,100.00%,7,1,17.50%,33.33%,£174.09,£24.87,7,1
