(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B095T4W43Y,B095T4W43Y,Cif Original White Cream Set 8 X 750Ml - 7200g,CIF006 - 002,24,1,22,6,46,7,0.02%,0.07%,0.03%,0.10%,0.02%,0.09%,33,1,37,7,70,8,0.02%,0.05%,0.03%,0.08%,0.03%,0.08%,6.45%,0.00%,1,0,2.17%,0.00%,£21.72,£0.00,1,0
B095WLCK5T,B095WLCK5T,Callebaut | Gold | 30.4% Finest Belgian Caramel Chocolate Couverture (Callets) | 400g,CAL32A - 002,40,1,32,0,72,1,0.04%,0.07%,0.04%,0.00%,0.04%,0.01%,48,2,39,0,87,2,0.03%,0.10%,0.04%,0.00%,0.04%,0.02%,1.28%,0.00%,1,0,1.39%,0.00%,£15.62,£0.00,1,0
B095WLCK5T,B095WLCK5T,Callebaut | Gold | 30.4% Finest Belgian Caramel Chocolate Couverture (Callets) | 400g,CAL32A - 002 Prime,40,1,32,0,72,1,0.04%,0.07%,0.04%,0.00%,0.04%,0.01%,48,2,39,0,87,2,0.03%,0.10%,0.04%,0.00%,0.04%,0.02%,1.28%,0.00%,1,0,1.39%,0.00%,£16.19,£0.00,1,0
B0F9WJMNT9,B098TXJPWK,Kleenex® Take a Moment Collection Tissues - 12 Cube Tissue Boxes - in Aid of Mind - Contains 4 Different Designs,NAPKIN82 - 001 Prime,894,15,747,226,"1,641",241,0.84%,1.04%,0.91%,3.58%,0.87%,3.11%,"1,188",23,"1,011",291,"2,199",314,0.85%,1.16%,0.94%,3.35%,0.89%,2.95%,0.00%,0.00%,1,0,0.06%,0.00%,£26.95,£0.00,1,0
B09J5CNBYK,B09J5CNBYK,"Merchant Gourmet Whole Cooked Chestnuts - Naturally Sweet, Nutty Flavour, Source of Fibre, Low Fat & Vegan - Ideal for Snacking & Baking - Pack of 10 x 500g Ready-to-eat Pouches",VEG15E - 001,7,0,11,3,18,3,0.01%,0.00%,0.01%,0.05%,0.01%,0.04%,7,0,14,3,21,3,0.01%,0.00%,0.01%,0.03%,0.01%,0.03%,42.11%,50.00%,1,0,5.56%,0.00%,£60.55,£0.00,1,0
B09J8626R3,B09J8479G1,"Cream Of Tartar Premium Quality Suitable for Vegans, Non-GMO, Gluten Free (500g)",ING02 - 001,5,0,0,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£14.47,£0.00,1,0
B09JC955K1,B09JC955K1,Dried Dill 180g | Triple Lion | Herbs & Seasoning,HERDIL01A - 001 Prime,2,0,7,0,9,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,2,0,9,0,11,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£10.99,£0.00,1,0
B09JKLVCF1,B09JKLVCF1,Oregano 150g | Triple Lion | Herbs & Seasoning,HERORE001 - 001,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£6.64,£0.00,1,0
B09N3LWWK5,B09N3LWWK5,Ambrosia Deluxe Custard 750g,CUS06 - 001 Prime,36,1,22,1,58,2,0.03%,0.07%,0.03%,0.02%,0.03%,0.03%,38,2,28,1,66,3,0.03%,0.10%,0.03%,0.01%,0.03%,0.03%,0.00%,0.00%,1,0,1.72%,0.00%,£7.96,£0.00,1,0
B09SPRW26T,B09SPRW26T,Pura Refined Vegetable Oil 5L,OIL07B - 002,16,0,19,3,35,3,0.02%,0.00%,0.02%,0.05%,0.02%,0.04%,19,0,24,3,43,3,0.01%,0.00%,0.02%,0.03%,0.02%,0.03%,0.00%,0.00%,1,0,2.86%,0.00%,£14.62,£0.00,1,0
B0B9LFZTRW,B09T3CTKLC,Branston Original Pickle 2.55kg x 2,PIC01 - 005,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,1,0,20.00%,0.00%,£30.09,£0.00,1,0
B0B88T6J6P,B09T3DTPLL,Cacao Barry Cocoa Powder Extra Brut 1kg,CHO001 - 002,8,0,6,1,14,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,12,0,6,1,18,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,81.25%,0.00%,1,0,7.14%,0.00%,£27.27,£0.00,1,0
B09T3F31Z3,B09T3F31Z3,Finest Belgian Chocolate Dark Callets 2.5kg,CAL02 - 006,5,0,5,0,10,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,5,0,5,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,80.00%,0.00%,1,0,10.00%,0.00%,£52.88,£0.00,1,0
B09TWND4DX,B09TWND4DX,Pidy Round 'Zakouskis' Vol au Vents - 1x480,TAR31 - 003 Prime,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£92.81,£0.00,1,0
B09VK54B29,B09VK54B29,Lee Kum Kee Premium Dark Soy Sauce 1.75L,SOY07 - 001,6,0,9,1,15,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,11,0,12,2,23,2,0.01%,0.00%,0.01%,0.02%,0.01%,0.02%,65.00%,0.00%,1,0,6.67%,0.00%,£11.49,£0.00,1,0
B09W66RX26,B09W66RX26,Lion Premium Thai Sweet Chilli Sauce 2.27 Litres,LIO15 - 001,20,0,10,0,30,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,26,0,18,0,44,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,89.74%,0.00%,1,0,3.33%,0.00%,£14.04,£0.00,1,0
B0CCXBMTCT,B09X77JVL3,"Kikkoman Tamari Gluten free Soy Sauce, 1 Litre, (Pack of 6), Naturally Brewed",SOY11 - 002 Prime,71,1,64,7,135,8,0.07%,0.07%,0.08%,0.11%,0.07%,0.10%,80,1,78,10,158,11,0.06%,0.05%,0.07%,0.12%,0.06%,0.10%,2.26%,0.00%,1,0,0.74%,0.00%,£49.30,£0.00,1,0
B0B18M2GS4,B0B18M2GS4,"Parkers Wignals Yallo Cold Pressed British Rapeseed Oil 5ltr, Golden Yellow",OIL12 - 001,10,1,20,1,30,2,0.01%,0.07%,0.02%,0.02%,0.02%,0.03%,11,1,25,1,36,2,0.01%,0.05%,0.02%,0.01%,0.01%,0.02%,100.00%,0.00%,1,0,3.33%,0.00%,£25.80,£0.00,1,0
B0B29686B8,B0B29686B8,The Fine Cookie Co. Power Breakfast Cookie 1 x 36,FINECO003 - 001,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£42.97,£0.00,1,0
B0B2989S52,B0B2989S52,The Fine Cookie Co. Chocolate Box Brownie Cookie 1 x 36,FINECO001 - 001,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£42.90,£0.00,1,0
B0B3RWLPYF,B0B3RWLPYF,Parkers Best of the Miller's Crackers for Cheese,MILLER002 - 001,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£31.60,£0.00,1,0
B0B4DCWBR4,B0B4DCWBR4,Taylors Of Harrogate Earl Grey Tea (6x20BAG ),TAYLOR003 - 005,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,3,0,10,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,55.56%,0.00%,1,0,14.29%,0.00%,£16.22,£0.00,1,0
B0B4DKKZ1P,B0B4DKKZ1P,Lefktro Peeled Black Garlic 150g,GAR09B - 001,6,0,6,0,12,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,7,0,6,0,13,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,91.67%,0.00%,1,0,8.33%,0.00%,£11.52,£0.00,1,0
B0DPJF7N4F,B0B61CMDQY,"Jacob's Mini Cheddars Red Leicester Grab Bag, 45 g (Pack of 30)",BAR29 - 002,3,0,3,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,4,0,16,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,40.00%,0.00%,1,0,16.67%,0.00%,£19.98,£0.00,1,0
B0B6CL3GP2,B0B6CL3GP2,EP!C Giant Marshmallows 500gm (Pack of 6),SWE41A - 004 Prime,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,1,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£67.14,£0.00,1,0
B0B6J97ZYF,B0B6J97ZYF,Heinz/HP Texan Style BBQ Sauce 2.15Ltr,HEI03A - 001,9,1,15,2,24,3,0.01%,0.07%,0.02%,0.03%,0.01%,0.04%,12,3,19,3,31,6,0.01%,0.15%,0.02%,0.03%,0.01%,0.06%,96.43%,100.00%,1,0,4.17%,0.00%,£14.08,£0.00,1,0
B0B6QBZGPS,B0B6Q6J32H,Colman's Tartare Sauce 2.25L x Case of 2,COL07 - 011,3,0,5,0,8,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,3,0,7,0,10,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£38.86,£0.00,1,0
B0B8DK6GFB,B0B8DLRH3X,Mona Lisa Dark Chocolate Shavings 2.5kg,DEC20 - 003,8,0,2,1,10,1,0.01%,0.00%,0.00%,0.02%,0.01%,0.01%,9,0,2,1,11,1,0.01%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,1,10.00%,100.00%,£48.15,£48.15,1,1
B0B9FQQNXQ,B0B9FBRJH6,HP Sauce 2L x 2 case,HEI32A - 002 Prime,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0.00%,0.00%,£60.34,£0.00,1,0
B0B9FZK2GX,B0B9GXCMVC,Bisto Chicken Gravy Granules 1.9kg,GRA03 - 002,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£22.25,£0.00,1,0
B0D7MWQHHF,B0BCQCKK12,"ManiLife Original Roast Smooth Peanut Butter, 900g Tub - Small Batch Vegan Peanut Butter Made from Single Origin Grade-A Argentine Peanuts - No Palm Oil, No Added Sugar, No GMOs",SPR32 - 001,671,10,375,5,"1,046",15,0.63%,0.69%,0.46%,0.08%,0.56%,0.19%,864,13,516,6,"1,380",19,0.62%,0.66%,0.48%,0.07%,0.56%,0.18%,0.00%,0.00%,1,0,0.10%,0.00%,£20.53,£0.00,1,0
B0BDG1VJ1F,B0BDG1VJ1F,"Parkers Whitakers Mint Crisps 1kg, Brown/Gold",AFT04B - 003,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,4,0,21,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£20.96,£0.00,1,0
B0BNFDBF3R,B0BNF9QB7K,Kerrymaid Single UHT 1L x 12,UHT04 - 002,3,1,8,1,11,2,0.00%,0.07%,0.01%,0.02%,0.01%,0.03%,4,2,11,1,15,3,0.00%,0.10%,0.01%,0.01%,0.01%,0.03%,86.67%,100.00%,1,0,9.09%,0.00%,£47.84,£0.00,1,0
B0BQWRLW9B,B0BQWRLW9B,Reggia Pasta Elbows 500G,PAS06D - 001,12,0,14,0,26,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,14,0,14,0,28,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,£5.04,£0.00,1,0
B0BRKZCXTG,B0BRKYHZM2,Macphie Panna Cotta 1000 x 1,MACPHI004 - 002 Prime,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,3,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,42.86%,0.00%,1,0,14.29%,0.00%,£11.23,£0.00,1,0
B0BS6S6QXP,B0BS6S6QXP,Lion Tartare Sauce 2.27litres,LIO10 - 001,13,0,11,0,24,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,14,0,14,0,28,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,£13.50,£0.00,1,0
B0BVGD1CDJ,B0BVGD1CDJ,Centaur Japanese Style Panko Breadcrumbs 1kg,BRE03BA - 002,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£7.19,£0.00,1,0
B0BW4ZWN2H,B0BW4ZRLNC,Batchelors Original Mushy Peas 3000g x 1,VEG06C - 005,1,0,10,0,11,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,1,0,13,0,14,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£10.62,£0.00,1,0
B0BXQ7KBP4,B0BXQ7KBP4,Flying Goose Sriracha Mayonnaise Sauces 730ml - LARGE BOTTLE (Pack of 2) VEGAN,MAY22 - 003,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,0.00%,1,0,20.00%,0.00%,£15.99,£0.00,1,0
B0BXT24T1R,B0BXT24T1R,Oasis Luxury Premium Mayonnaise 5 Litres,MAY02 - 001,5,0,7,1,12,1,0.00%,0.00%,0.01%,0.02%,0.01%,0.01%,6,0,8,1,14,1,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,85.71%,100.00%,1,0,8.33%,0.00%,£28.15,£0.00,1,0
B0BY35LW1H,B0BY35LW1H,Artisan Biscuits Grate Britain All-British Cheddar Crackers 45 g (Pack of 20),BIS20 - 002,7,0,14,0,21,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,10,0,19,0,29,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,£31.15,£0.00,1,0
B0BYPF1XHL,B0BYPF1XHL,"Artisan Toast for Cheese Selection 12 x 100g (4 x 100g Date, Hazlenut & Pumpkins Seeds, 4 x 100g Apricots, Pistachios & Sunflower Seeds, & 4 x 100g Cherries, Almonds & Linseeds)",MILLER001 - 002,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£40.32,£0.00,1,0
B0BYPFKLBG,B0BYPFKLBG,"Millers Gluten Free Selection 12 x 100-125g (4 x 100g GF Extra Virgin Olive Oil & Sea Salt Crackers, 4 x 100g GF Cranberry & Raisin Toast & 4 x 125g GF Charcoal Wafers) - Artisan Biscuits",MILLIER0010 - 001,15,1,7,0,22,1,0.01%,0.07%,0.01%,0.00%,0.01%,0.01%,17,1,7,0,24,1,0.01%,0.05%,0.01%,0.00%,0.01%,0.01%,95.45%,100.00%,1,0,4.55%,0.00%,£42.58,£0.00,1,0
B0BYT89VYW,B0BYT89VYW,South Downs Water 24 x 500ML Sparkling - 100% Recyclable Bottles,SOUTHD008 - 001 Prime,6,0,3,0,9,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,5,0,12,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,90.91%,0.00%,1,0,11.11%,0.00%,£19.05,£0.00,1,0
B0C1VN7RXK,B0C1VN7RXK,"Panna Cotta 1L Macphie Simply heat, chill & serve",MACPHI004 - 012,17,0,7,0,24,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,23,0,11,0,34,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,£10.56,£0.00,1,0
B0C2CHKPBL,B0C2CHKPBL,"Walkers Shortbread Catering Assorted Biscuit Twin Packs, Golden Oat, Belgian Chocolate, Salted Caramel & Stem Ginger Biscuits (100 x 25g)",SWE01 - 005 Prime,410,6,462,122,872,128,0.39%,0.42%,0.56%,1.93%,0.46%,1.65%,597,11,645,174,"1,242",185,0.43%,0.56%,0.60%,2.00%,0.50%,1.74%,0.09%,0.00%,1,0,0.11%,0.00%,£25.91,£0.00,1,0
B0C6FJY43B,B0C6FJY43B,Sosa Gelbinder,SOSAGL002 - 002,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£32.74,£0.00,1,0
B0C6TYQHMG,B0C6TYQHMG,Alfees Tikka Mayonnaise 2.5ltr,MAY04 - 001,27,0,27,1,54,1,0.03%,0.00%,0.03%,0.02%,0.03%,0.01%,41,0,35,1,76,1,0.03%,0.00%,0.03%,0.01%,0.03%,0.01%,73.53%,100.00%,1,0,1.85%,0.00%,£17.02,£0.00,1,0
B0C6V2SBKZ,B0C6V2SBKZ,Triple Lion Fajita Mix 600gm,SPIFAJ001 - 001,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£8.75,£0.00,1,0
B0CB14GKVY,B0CB14GKVY,South Downs Water Sparkling CANS 24 x 330ml,SOUTHD006 - 001 Prime,7,0,9,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,7,0,9,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,£18.14,£0.00,1,0
B0CBK6HXZN,B0CBK6HXZN,Lea & Perrins Worcester Sauce 2ltr x 2,CON12A - 002 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£40.23,£0.00,1,0
B0CBQ7YNKN,B0CBQ7YNKN,Le Guerandais Coarse Sea Salt 1kg X 6,SAL21 - 004,4,0,12,0,16,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,15,0,20,0,35,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,93.10%,0.00%,2,0,12.50%,0.00%,£41.00,£0.00,1,0
B0CCPPX8N1,B0CCPNRS84,Whirl Butter Substitute 4ltr (Pack of 4),BUT25 - 004,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£77.77,£0.00,1,0
B0CCPPX8N1,B0CCPP3G84,Whirl Butter Substitute 4ltr (Pack of 3),BUT25 - 003 Prime,3,1,1,0,4,1,0.00%,0.07%,0.00%,0.00%,0.00%,0.01%,3,1,1,0,4,1,0.00%,0.05%,0.00%,0.00%,0.00%,0.01%,100.00%,100.00%,1,0,25.00%,0.00%,£61.43,£0.00,1,0
B0CCPPX8N1,B0CCPQ9FK2,Whirl Butter Substitute 4ltr,BUT25 - 001,48,2,31,2,79,4,0.05%,0.14%,0.04%,0.03%,0.04%,0.05%,59,2,33,2,92,4,0.04%,0.10%,0.03%,0.02%,0.04%,0.04%,98.85%,100.00%,1,0,1.27%,0.00%,£22.54,£0.00,1,0
B0CD2L8LRY,B0CD2HY663,Chefs Brigade Sundried Tomatoes NO OIL 1kg (1),MED03D - 003,17,0,28,1,45,1,0.02%,0.00%,0.03%,0.02%,0.02%,0.01%,20,0,35,1,55,1,0.01%,0.00%,0.03%,0.01%,0.02%,0.01%,94.23%,100.00%,1,0,2.22%,0.00%,£14.72,£0.00,1,0
B0CD2L8LRY,B0CD2J78HY,Chefs Brigade Sundried Tomatoes NO OIL 1kg (2),MED03D - 004 Prime,3,0,6,1,9,1,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,4,0,10,3,14,3,0.00%,0.00%,0.01%,0.03%,0.01%,0.03%,100.00%,100.00%,1,1,11.11%,100.00%,£26.56,£26.56,1,1
B0CD2L8LRY,B0CD2K7KNT,Chefs Brigade Sundried Tomatoes NO OIL 1kg (6),MED03D - 006,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£70.49,£0.00,1,0
B0CD2QKD7V,B0CD2QKD7V,"Crusha Milkshake Banana, Chocolate and Strawberry Bundle (3 x 1ltr) F",Bundle - 009,135,0,78,5,213,5,0.13%,0.00%,0.10%,0.08%,0.11%,0.06%,180,0,100,5,280,5,0.13%,0.00%,0.09%,0.06%,0.11%,0.05%,95.60%,80.00%,1,0,0.47%,0.00%,£18.99,£0.00,1,0
B0CD881KVJ,B0CD881KVJ,Neilson Massey Extract Bundle of 6 Flavours,Bundle - 010,65,0,50,0,115,0,0.06%,0.00%,0.06%,0.00%,0.06%,0.00%,78,0,54,0,132,0,0.06%,0.00%,0.05%,0.00%,0.05%,0.00%,98.40%,0.00%,1,0,0.87%,0.00%,£25.91,£0.00,1,0
B0CF5M6BFD,B0CF5J9DH3,Hyve Squeezy Honey 340gm (Pack of 2),HON04D - 002 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£8.46,£0.00,1,0
B0CFB8YHPN,B0CFB8N8ZT,"Chocolate Bulk Buy (Dairy Milk Bars 48 x 45gm Box, (1 Pack))",CHO32 - 002,97,3,73,13,170,16,0.09%,0.21%,0.09%,0.21%,0.09%,0.21%,105,3,94,19,199,22,0.08%,0.15%,0.09%,0.22%,0.08%,0.21%,38.95%,30.77%,2,2,1.18%,12.50%,£98.24,£98.24,1,1
B0CGM6GZP8,B0CGM6GZP8,"OTT Dessert Topping Sauces (OTT Toffee, Strawberry, Chocolate)",Bundle - 013,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£12.05,£0.00,1,0
B0CGM6Y8HZ,B0CGM6Y8HZ,"OTT Dessert Topping Sauces (OTT Chocolate, Toffee)",Bundle - 015,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,150.00%,0.00%,£28.44,£0.00,1,0
B0CHS5BR95,B0CHS5BR95,Heygates Fine Lady Strong White Bread Flour 1.5kg,FLO17B - 001 Prime,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,4,3,6,3,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,100.00%,100.00%,5,5,125.00%,500.00%,£30.30,£30.30,1,1
B0CJQKPVZ8,B0CJQKKX1C,"Firefly Still Botanical Drinks in Glass 330ml (Pack of 12) Lemon, Lime & Ginger",FIREF004 - 005 Prime,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£22.94,£0.00,1,0
B0CJV7P8ZY,B0CJV7P8ZY,Lion Tartare Sauce 2.27lt,LIO10 - 002,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,1,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£13.50,£0.00,1,0
B0CL4VXYBY,B0CL4VXYBY,"Buchanan Nuts (Walnut Pieces 1kg, Pack of 1)",NUTWAL001 - 003 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,3,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£11.91,£0.00,1,0
B0CLM4P61M,B0CLM4W1JF,"Caterers Pride Tinned Fruits (Pear Halves In Syrup 2.6kg, Pack of 6)",FRU02A - 002,0,0,1,1,1,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,1,1,1,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,1,100.00%,100.00%,£46.65,£46.65,1,1
B0CLM4P61M,B0CLM57H4L,"Caterers Pride Tinned Fruits (Grapefruit Segments in Syrup 3kg, Pack of 6)",FRU07A - 002,2,0,9,2,11,2,0.00%,0.00%,0.01%,0.03%,0.01%,0.03%,2,0,9,2,11,2,0.00%,0.00%,0.01%,0.02%,0.00%,0.02%,90.00%,100.00%,1,1,9.09%,50.00%,£48.76,£48.76,1,1
B0CLM4P61M,B0CLM5MCB7,"Caterers Pride Tinned Fruits (Plum Halves In Syrup 2.6kg, Pack of 6)",FRU03A - 002,3,0,4,1,7,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,4,0,5,1,9,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,87.50%,0.00%,1,0,14.29%,0.00%,£40.69,£0.00,1,0
B0CLM75717,B0CLM5ZH36,"Buchanan Dried Fruits (Sultana 3kg, Pack of 1)",DRISUL001 - 003 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£17.24,£0.00,1,0
