id,createdAt,updatedAt,stockCode,binName,standardCost,taxRate,price,productGroupCode,bomItemTypeId,companyName,supplierAccountNumber
cmcnbe1xl0kmho23f03a2fvcx,1751542851658,1751542851658,OIL01Z,296,7.62,0.0,10.9,"AMB FATS & OIL",0,"Parkers Foodservice Ltd",PET001
cmcnbe1xm0kmio23frt9s3wgp,1751542851658,1751542851658,JUI17,296,2.06,20.0,3.0,"AMB JUICE",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1xm0kmjo23fsvb6x39l,1751542851659,1751542851659,TRU12,296,9.5,0.0,13.6,"AMB PRESERVES",0,"Parkers Foodservice Ltd",TRU001
cmcnbe1xn0kmko23fho646dhk,1751542851659,1751542851659,VIN29,297,4.5,0.0,9.0,"AMB VINEGAR",0,"Parkers Foodservice Ltd",LEF001
cmcnbe1xn0kmlo23f70nyqsxd,1751542851660,1751542851660,VIN05,298,1.1,0.0,1.9,"AMB VINEGAR",0,"Parkers Foodservice Ltd",LEF001
cmcnbe1xo0kmmo23fmpu34cj6,1751542851660,1751542851660,HAG02,"3 Fridge",3.75,0.0,5.45,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",SAI001
cmcnbe1xo0kmno23f6xb6muyb,1751542851661,1751542851661,LIQ21E,301,22.16,20.0,32.1,"AMB SPIRIT",0,"Parkers Foodservice Ltd",MAT001
cmcnbe1xp0kmoo23fbk0y2jit,1751542851661,1751542851661,LIQ21F,301,30.83,20.0,46.0,"AMB SPIRIT",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1xq0kmpo23fkysks1d0,1751542851662,1751542851662,LIQ81,301,9.16666,20.0,13.7,"AMB SPIRIT",0,"Parkers Foodservice Ltd",SAI001
cmcnbe1xq0kmqo23fri3heqxc,1751542851663,1751542851663,CAL03D,304,26.25,0.0,38.05,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xr0kmro23fgl2838xk,1751542851663,1751542851663,BAK23B,305,46.56,0.0,70.4,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xr0kmso23fekf1cl8o,1751542851664,1751542851664,CAL03F,305,76.7,0.0,109.6,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xs0kmto23ft3ihknmz,1751542851664,1751542851664,CAL08,305,31.575,0.0,45.75,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xs0kmuo23fgrjuwk2j,1751542851665,1751542851665,FIS25,316,3.99,0.0,7.15,"AMB FISH & SEAFOOD",0,"Parkers Foodservice Ltd",
cmcnbe1xt0kmvo23fwdtio4jz,1751542851665,1751542851665,POR21,321,53.75,0.0,68.05,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",MID001
cmcnbe1xt0kmwo23fm4hesnjg,1751542851666,1751542851666,SWE71F,399,11.52,0.0,16.7,"AMB BISCUITS",0,"Parkers Foodservice Ltd",WAL001
cmcnbe1xu0kmxo23fh5bo4a57,1751542851666,1751542851666,SWE71H,399,24.48,0.0,35.5,"AMB BISCUITS",0,"Parkers Foodservice Ltd",WAL001
cmcnbe1xv0kmyo23fw2cwz7w5,1751542851667,1751542851667,CAL28,399,44.475,0.0,66.4,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xv0kmzo23fojkceqe6,1751542851668,1751542851668,CAL28B,399,43.325,0.0,66.4,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1xw0kn0o23fevf9oip8,1751542851668,1751542851668,TRACKL010,399,4.27,0.0,6.2,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",TRA002
cmcnbe1xw0kn1o23fvqaw01is,1751542851669,1751542851669,TRACKL011,399,4.27,0.0,6.2,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",
cmcnbe1xx0kn2o23furaxho2r,1751542851669,1751542851669,CHRIST010,399,0.84,20.0,1.25,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1xx0kn3o23fgs34n9sd,1751542851670,1751542851670,CHRIST011,399,0.84,20.0,1.25,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1xy0kn4o23fmy3md63u,1751542851670,1751542851670,CHR02A,399,12.5933,0.0,18.25,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",WIL001
cmcnbe1xz0kn5o23fxve2zeuq,1751542851671,1751542851671,CHR02B,399,1.88,0.0,2.75,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",WIL001
cmcnbe1xz0kn6o23fsr0rcrmk,1751542851672,1751542851672,CHR02C,399,8.5,0.0,12.35,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",WIL001
cmcnbe1y00kn7o23fsnu5uuwf,1751542851672,1751542851672,CHR03,399,6.6,0.0,9.85,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1y00kn8o23f3ob4oly5,1751542851673,1751542851673,CHR03B,399,1.38,0.0,0.0,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",WIL001
cmcnbe1y10kn9o23fxgo75ied,1751542851673,1751542851673,CHR04D,399,7.2,0.0,40.55,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",MID001
cmcnbe1y10knao23fsbgh5ykw,1751542851674,1751542851674,CHR05,399,31.64,0.0,47.25,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1y20knbo23fu8k87yf8,1751542851675,1751542851675,CHR05C,399,6.29,0.0,9.15,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1y30knco23fb853skl1,1751542851675,1751542851675,CHR06,399,15.66,0.0,22.7,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1y40kndo23f3rtmbqno,1751542851676,1751542851676,CHR20,399,18.48,0.0,27.6,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",NIC001
cmcnbe1y50kneo23flfn1vvk3,1751542851677,1751542851677,CHRIST007,399,5.15,0.0,9.45,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",PET001
cmcnbe1y50knfo23fzmn4yni8,1751542851678,1751542851678,CHRIST013,399,7.3,0.0,10.6,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAR001
cmcnbe1y60kngo23fg3km1gy2,1751542851678,1751542851678,CHRIST014,399,49.2,0.0,62.3,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAR001
cmcnbe1y70knho23fpe5winyz,1751542851679,1751542851679,CHRIST015,399,2.9,0.0,4.2,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAR001
cmcnbe1y70knio23fbsfcb9f2,1751542851680,1751542851680,CHRIST016,399,14.5,0.0,21.0,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAR001
cmcnbe1y80knjo23f84lcrm8g,1751542851680,1751542851680,CHRIST017,399,21.75,0.0,31.55,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAR001
cmcnbe1y80knko23f6i2tm7ru,1751542851681,1751542851681,COBURN99,399,32.13,0.0,41.75,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",COB001
cmcnbe1y90knlo23fhkp2jjrb,1751542851681,1751542851681,MACPHI003,399,2.47,0.0,4.25,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",RHA001
cmcnbe1ya0knmo23f448qbg75,1751542851683,1751542851683,CHRIST004,399,3.93,0.0,5.6,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1yb0knno23f7b9njhet,1751542851683,1751542851683,FRU18C,399,2.97,0.0,4.25,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1yb0knoo23fnds5b99c,1751542851684,1751542851684,OPIES001,399,4.38,0.0,6.35,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1yc0knpo23fbks1gqiy,1751542851684,1751542851684,OPIES002,399,4.38,0.0,6.35,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1yc0knqo23f5hcxhbdf,1751542851685,1751542851685,OPIES003,399,4.38,0.0,6.35,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1yd0knro23fvk32836n,1751542851685,1751542851685,OPIES005,399,4.25,0.0,6.15,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1ye0knso23fkel6bfd1,1751542851686,1751542851686,OPIES006,399,4.25,0.0,6.15,"AMB PRESERVES",0,"Parkers Foodservice Ltd",BEN002
cmcnbe1ye0knto23f2srp01qd,1751542851687,1751542851687,WELOVE04,399,2.02,0.0,3.05,"FRZ CAKES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1yf0knuo23fwzl57p0c,1751542851687,1751542851687,TOO08,399,33.28,20.0,49.7,"NON FOOD EQUIPMENT",0,"Parkers Foodservice Ltd",ODY001
cmcnbe1yf0knvo23f3saxk8fp,1751542851688,1751542851688,TOO09,399,32.31,20.0,48.25,"NON FOOD EQUIPMENT",0,"Parkers Foodservice Ltd",ODY001
cmcnbe1yg0knwo23fi2rab801,1751542851688,1751542851688,CHA20B,400,13.0,0.0,19.45,"AMB ACCOMPANIMENTS",0,"Parkers Foodservice Ltd",BON001
cmcnbe1yg0knxo23f31jvmfu6,1751542851689,1751542851690,STU01,400,15.7,0.0,23.7,"AMB ACCOMPANIMENTS",0,"Parkers Foodservice Ltd",PRE001
cmcnbe1yi0knyo23fov575nbt,1751542851691,1751542851691,BAK13B,400,45.36,0.0,67.70149,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1yj0knzo23f6rmvfn3c,1751542851691,1751542851691,DAWN3.5A,400,10.915,0.0,15.85,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DAW001
cmcnbe1yj0ko0o23fgetvtfvn,1751542851692,1751542851692,DAWN3.5E,400,7.74,0.0,12.05,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DAW001
cmcnbe1yk0ko1o23frkj4ypll,1751542851693,1751542851693,DAWNAP001,400,34.8,0.0,50.45,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DAW001
cmcnbe1yl0ko2o23f3wezzhln,1751542851693,1751542851693,FIL03,400,14.16,0.0,21.15,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",RAN001
cmcnbe1yl0ko3o23fvnbu74pk,1751542851694,1751542851694,FLO05DA,400,17.94,0.0,37.35,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",BAK001
cmcnbe1ym0ko4o23f4v2z4ldz,1751542851694,1751542851694,FLO06A,400,1.29,0.0,1.9,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SHI001
cmcnbe1ym0ko5o23fqlqemeyn,1751542851695,1751542851695,FLO06B,400,13.86,0.0,20.7,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SHI001
cmcnbe1yn0ko6o23fe0lt9b1l,1751542851695,1751542851695,FLO16,400,1.189,0.0,1.75,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DOV001
cmcnbe1yn0ko7o23fhbefdmsx,1751542851696,1751542851696,FLO17B,400,0.8917,0.0,2.4,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",HEY001
cmcnbe1yo0ko8o23fz35fk2zj,1751542851696,1751542851696,FLO20,400,0.0,0.0,13.99,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",
cmcnbe1yp0ko9o23f4nsia4uq,1751542851697,1751542851697,FLO30,400,1.738,0.0,2.6,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DOV001
cmcnbe1yp0koao23fg9xjc1ny,1751542851698,1751542851698,MCD05,400,8.0512,0.0,14.05,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",PRE001
cmcnbe1yr0kobo23fbsusnpgv,1751542851700,1751542851700,MCD05AA,400,5.69,0.0,14.05,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1ys0koco23fr8dhhr92,1751542851700,1751542851700,MIL13,400,6.83333,0.0,12.95,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1yt0kodo23fc81kev4o,1751542851702,1751542851702,MUFFIN024,400,9.59,0.0,14.3,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",AUT002
cmcnbe1yu0koeo23fusxq7sj7,1751542851702,1751542851702,MUFFIN024A,400,7.85,0.0,11.75,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",AUT002
cmcnbe1yv0kofo23fhoaggu6r,1751542851703,1751542851703,NUT18A,400,3.88,0.0,5.8,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1yw0kogo23fcjpgb1fp,1751542851704,1751542851704,SWE10,400,7.85,0.0,11.4,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",CEN001
cmcnbe1yw0koho23fftsfy785,1751542851705,1751542851705,TAR40,400,32.43,0.0,47.0,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DAW001
cmcnbe1yx0koio23f8u5eevh0,1751542851705,1751542851705,BIS02,400,6.27,0.0,9.35,"AMB BISCUITS",0,"Parkers Foodservice Ltd",MJB001
cmcnbe1yy0kojo23ff428tf5s,1751542851707,1751542851707,GRANDM001,400,14.63,0.0,31.15,"AMB BISCUITS",0,"Parkers Foodservice Ltd",GRA001
cmcnbe1yz0koko23fevjr8rjh,1751542851707,1751542851707,GRANDM002,400,1.75,0.0,2.65,"AMB BISCUITS",0,"Parkers Foodservice Ltd",GRA001
cmcnbe1yz0kolo23f9op1ol1f,1751542851708,1751542851708,MCV00A,400,1.2658,0.0,1.89,"AMB BISCUITS",0,"Parkers Foodservice Ltd",CON002
cmcnbe1z10komo23flmz9mibi,1751542851709,1751542851709,MCV03,400,5.49,0.0,7.95,"AMB BISCUITS",0,"Parkers Foodservice Ltd",MJB001
cmcnbe1z10kono23fssbld17g,1751542851710,1751542851710,MCV04,400,5.49,0.0,7.95,"AMB BISCUITS",0,"Parkers Foodservice Ltd",MJB001
cmcnbe1z20kooo23fu377pgkq,1751542851710,1751542851710,MCV05,400,1.6,0.0,2.4,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z20kopo23f0ngoe04v,1751542851711,1751542851711,MCV06,400,2.35,0.0,3.5,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z30koqo23fy7w31t12,1751542851712,1751542851712,MCV07,400,1.875,20.0,2.8,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z40koro23fkx26zw1s,1751542851712,1751542851712,NAIRN001,400,18.69,0.0,27.9,"AMB BISCUITS",0,"Parkers Foodservice Ltd",NAI001
cmcnbe1z40koso23fkvjcvs90,1751542851713,1751542851713,NAIRN002,400,15.3,0.0,22.85,"AMB BISCUITS",0,"Parkers Foodservice Ltd",NAI001
cmcnbe1z50koto23fdcu7i4wh,1751542851713,1751542851713,SWE04,400,3.2,0.0,4.8,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z50kouo23f4hr0t41q,1751542851714,1751542851714,SWE04A,400,3.2,0.0,4.8,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z60kovo23fctg3uqax,1751542851714,1751542851714,SWE07B,400,1.6,0.0,2.95,"AMB BISCUITS",0,"Parkers Foodservice Ltd",BOO001
cmcnbe1z70kowo23fbhp2c9vy,1751542851716,1751542851716,SWE12,400,1.7,0.0,2.55,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1z80koxo23fa41u1erj,1751542851716,1751542851716,SWE14,400,3.80125,0.0,6.0,"AMB BISCUITS",0,"Parkers Foodservice Ltd",POR002
cmcnbe1z90koyo23f7oj1ew3g,1751542851717,1751542851717,SWE71G,400,35.52,0.0,51.5,"AMB BISCUITS",0,"Parkers Foodservice Ltd",WAL001
cmcnbe1za0kozo23fol1hups1,1751542851718,1751542851718,SWE72,400,1.5,0.0,2.25,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1za0kp0o23fa9w0o2ag,1751542851719,1751542851719,SWE73,400,3.2,0.0,4.8,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1zb0kp1o23fnyux00dh,1751542851719,1751542851719,SWE74,400,2.2,0.0,3.3,"AMB BISCUITS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1zb0kp2o23fv123yt6b,1751542851720,1751542851720,BRE14B,400,2.15,0.0,3.2,"AMB BREAD",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1zc0kp3o23f9owelt0w,1751542851720,1751542851720,CER09,400,1.99,0.0,4.35,"AMB CEREAL",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1zc0kp4o23fbseimu63,1751542851721,1751542851721,CER22,400,13.6,0.0,19.75,"AMB CEREAL",0,"Parkers Foodservice Ltd",SHE001
cmcnbe1zd0kp5o23fsabhsp5y,1751542851721,1751542851721,CER32A,400,3.3625,0.0,7.3,"AMB CEREAL",0,"Parkers Foodservice Ltd",BUC001
cmcnbe1ze0kp6o23fisq3to53,1751542851722,1751542851722,CER38,400,1.77,0.0,2.65,"AMB CEREAL",0,"Parkers Foodservice Ltd",NES001
cmcnbe1ze0kp7o23fp0ebjbll,1751542851723,1751542851723,NAIRN003,400,15.3,0.0,22.85,"AMB CEREAL",0,"Parkers Foodservice Ltd",NAI001
cmcnbe1zf0kp8o23fzc207545,1751542851723,1751542851723,ORI05A,400,1.18,0.0,1.75,"AMB CHINESE",0,"Parkers Foodservice Ltd",PET001
cmcnbe1zf0kp9o23f6lsqhffu,1751542851724,1751542851724,CHO00A,400,196.0,0.0,292.55,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",SHE001
cmcnbe1zg0kpao23f6ixp60wa,1751542851724,1751542851724,STEWAR007,400,126.3,0.0,188.5,"AMB CHOCOLATE",0,"Parkers Foodservice Ltd",CAL001
cmcnbe1zh0kpbo23f79u70fbo,1751542851725,1751542851725,CHU10,400,8.17,0.0,12.2,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BAY001
cmcnbe1zh0kpco23fpsd6jlhk,1751542851726,1751542851726,CHU11,400,10.3,0.0,15.4,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BAY001
cmcnbe1zi0kpdo23fkpu4xqzl,1751542851726,1751542851726,CHU12,400,10.0,0.0,14.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BAY001
cmcnbe1zi0kpeo23ftsz8r6gz,1751542851727,1751542851727,CHU13,400,9.4,0.0,14.05,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BAY001
cmcnbe1zj0kpfo23f7dzs8x2l,1751542851727,1751542851727,MED03E,400,7.0,0.0,10.45,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BON001
cmcnbe1zk0kpgo23fr26h5z3v,1751542851728,1751542851728,MED12,400,9.75,0.0,14.55,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BON001
cmcnbe1zk0kpho23fakq1yudf,1751542851729,1751542851729,MED13,400,9.75,0.0,14.55,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BON001
cmcnbe1zl0kpio23faf7l4yak,1751542851729,1751542851729,MED14,400,9.75,0.0,14.55,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",BON001
cmcnbe1zl0kpjo23fjwazu7ls,1751542851730,1751542851730,OUSEV001,400,14.4,0.0,20.9,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zn0kpko23fiim5mdpc,1751542851731,1751542851731,OUSEV002,400,13.8,0.0,20.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zn0kplo23fiovf844g,1751542851732,1751542851732,OUSEV003,400,13.8,0.0,20.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zo0kpmo23fckgh82n6,1751542851732,1751542851732,OUSEV004,400,14.4,0.0,20.9,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zp0kpno23fsxpyd60w,1751542851733,1751542851733,OUSEV005,400,15.3,0.0,22.2,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zp0kpoo23fqx9pgsyp,1751542851734,1751542851734,OUSEV006,400,13.8,0.0,20.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zq0kppo23fkxoj8ad6,1751542851734,1751542851734,OUSEV007,400,14.39,0.0,22.45,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zr0kpqo23fj2e6h1ws,1751542851736,1751542851736,OUSEV008,400,17.04,0.0,24.7,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe1zs0kpro23fityph34k,1751542851736,1751542851736,OUSEV009,400,14.39,0.0,21.35,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zt0kpso23fkmvueeke,1751542851737,1751542851737,OUSEV010,400,17.04,0.0,24.7,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zu0kpto23fva8luseq,1751542851739,1751542851739,OUSEV011,400,14.22,0.0,21.75,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zv0kpuo23fawqnoktu,1751542851740,1751542851740,OUSEV012,400,15.77,0.0,27.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zx0kpvo23ftd6wm0pc,1751542851741,1751542851741,OUSEV013,400,15.77,0.0,27.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zy0kpwo23fkuvjtlhx,1751542851742,1751542851742,OUSEV014,400,15.77,0.0,27.0,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe1zz0kpxo23fgmukiyt9,1751542851743,1751542851743,OUSEV015,400,16.2,0.0,23.5,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2000kpyo23fux2ag13n,1751542851744,1751542851744,OUSEV016,400,16.2,0.0,23.5,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2000kpzo23fje6ve4cr,1751542851745,1751542851745,OUSEV017,400,16.2,0.0,23.5,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2020kq0o23fai90ouh5,1751542851746,1751542851746,OUSEV018,400,13.74,0.0,19.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2020kq1o23fj00xtpfo,1751542851747,1751542851747,OUSEV019,400,13.74,0.0,19.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe2030kq2o23fr6jjzwyv,1751542851748,1751542851748,OUSEV020,400,13.74,0.0,19.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2040kq3o23fjz190pj6,1751542851748,1751542851749,OUSEV021,400,13.74,0.0,19.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe2050kq4o23fy6jy50yd,1751542851750,1751542851750,OUSEV022,400,14.1,0.0,20.45,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2060kq5o23fl9m2a9fw,1751542851750,1751542851750,OUSEV023,400,13.74,0.0,19.95,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2060kq6o23flbchr8k1,1751542851751,1751542851751,OUSEV024,400,14.7,0.0,21.3,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2070kq7o23f3ljzsc0p,1751542851751,1751542851751,OUSEV025,400,14.7,0.0,21.3,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",JJI001
cmcnbe2080kq8o23f6djqaibe,1751542851752,1751542851752,OUSEV026,400,15.0,0.0,22.4,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",WOO001
cmcnbe2090kq9o23fjr03uo2r,1751542851753,1751542851753,PIC01C,400,8.0784,0.0,13.55,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",CON002
cmcnbe20a0kqao23fosn035kh,1751542851754,1751542851754,CAS005,400,3.14,0.0,6.15,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",POR002
cmcnbe20b0kqbo23fryhbc93z,1751542851755,1751542851755,COL09A,400,28.17,0.0,42.05,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",UNI001
cmcnbe20b0kqco23f4zhx26dq,1751542851756,1751542851756,COL09B,400,1.7483,0.0,2.6,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",UNI001
cmcnbe20c0kqdo23fdizuycv9,1751542851756,1751542851756,CON21,400,15.36,0.0,22.3,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe20c0kqeo23flpjvxe8h,1751542851757,1751542851757,CON34,400,3.1383,0.0,4.55,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",RHA001
cmcnbe20d0kqfo23f6zidko9y,1751542851757,1751542851757,CORESA001,400,3.08,0.0,6.15,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",
cmcnbe20e0kqgo23ffja8hgbi,1751542851758,1751542851758,CORESA006,400,5.82,0.0,12.3,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",
cmcnbe20e0kqho23fbdqz5uec,1751542851759,1751542851761,HEI01,400,7.445,0.0,13.5,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",MJB001
cmcnbe20h0kqio23fs2bwttpg,1751542851762,1751542851762,LIO06,400,2.49166,0.0,4.55,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",AAK001
cmcnbe20i0kqjo23fhzjhvm0t,1751542851762,1751542851762,MAY05,400,5.43,0.0,8.1,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",H&B001
cmcnbe20i0kqko23fipk5asvd,1751542851763,1751542851763,MUSTAR005,400,3.4,0.0,5.1,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",LEF001
cmcnbe20j0kqlo23ftamujyov,1751542851763,1751542851763,MUSTAR006,400,3.4,0.0,5.1,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",LEF001
cmcnbe20k0kqmo23fbins06ba,1751542851764,1751542851764,MUSTAR04A,400,9.3,0.0,13.5,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",
cmcnbe20k0kqno23f4k60a9h3,1751542851765,1751542851765,ORI91,400,10.78,0.0,15.4,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",UNI001
cmcnbe20l0kqoo23fbcq95bxp,1751542851765,1751542851765,TRACKLE013,400,9.4,0.0,13.65,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",TRA002
