(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0FH317Q4R,B0FH317Q4R,Boudin Noire (Black Pudding) 370g – Traditional French Pork Sausage – Shelf Stable – by Centaur Foods,BLA03 - 001,23,1,0.06%,0.12%,35,1,0.07%,0.10%,100.00%,100.00%,2,0,8.70%,0.00%,£27.98,£0.00,2,0
B0FKMZ5WM2,B0FKMZ5WM2,Busch Meringue Drops 100gm (Pack of 2),SWE03E - 004,17,0,0.04%,0.00%,21,0,0.04%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,£15.78,£0.00,2,0
B0FL2SY4ZX,B0FL2SY4ZX,Golden Swan Sliced Bamboo Shoots – Bulk 2.95kg for Cooking & Catering,ORI15D - 002,10,0,0.03%,0.00%,16,0,0.03%,0.00%,100.00%,0.00%,4,0,40.00%,0.00%,£37.40,£0.00,2,0
B0FL3GTQHW,B0FL3GTQHW,Callebaut Pure Cocoa Butter Powder – 600 g Can – Mycryo Tempering Aid & High-Heat Cooking Ingredient,BAK24 - 004,41,0,0.10%,0.00%,45,0,0.09%,0.00%,95.35%,0.00%,2,0,4.88%,0.00%,£49.58,£0.00,2,0
B0FL83LB57,B0FL83LB57,Fontinella/Sombrero Pear Halves in Light Syrup – 820g Tin – Catering Pack (Packaging May Vary),FRU02B - 001,7,0,0.02%,0.00%,12,0,0.02%,0.00%,100.00%,0.00%,4,0,57.14%,0.00%,£25.28,£0.00,2,0
B0FMYMNZMP,B0FMYMNZMP,Belvoir Pink Lady Presse 12 x 275ml – Refreshing Apple & Elderflower Drink,BEL05A - 001,11,0,0.03%,0.00%,18,0,0.04%,0.00%,86.67%,0.00%,2,0,18.18%,0.00%,£47.70,£0.00,2,0
B0FNDLZK6W,B0FNDLZK6W,Chefs' Selections Red Cherry Pie Filling & Fruit Topping 2.5kg,FIL01 - 001 Prime,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,2,1,66.67%,0.00%,£40.76,£20.38,2,1
B0FPGK976K,B0FPGK976K,"Callebaut Dark Chocolate Croissant Sticks 8 cm, 1.6 kg – Premium Belgian Baking Chocolate for Pastries & Desserts - Sold by Parkers Foodservice",DEC23 - 006 Prime,46,1,0.12%,0.12%,57,4,0.11%,0.39%,87.04%,0.00%,2,0,4.35%,0.00%,£50.92,£0.00,2,0
B0FQPHCC1T,B0FQPHCC1T,Nielsen Massey - Almond & Pure Vanilla Extract - 2 x 60ml,Nielsen Massey Bundle - 002,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£33.62,£0.00,2,0
B0FQVCVQJH,B0FQVCVQJH,Chefs’ Selections Bramley Apple Pie Filling 2.5kg – Catering-Size Fruit for Desserts & Savoury Dishes – Suitable for Vegans & Vegetarians (Packaging may vary),CON01E - 001 Prime,23,1,0.06%,0.12%,28,2,0.06%,0.19%,100.00%,100.00%,3,0,13.04%,0.00%,£54.90,£0.00,2,0
B0FVY8NZNM,B0FVY8NZNM,Opies Cocktail Cherries Maraschino 400g | Premium Garnish Cherries,FRU18F - 001 Prime,29,2,0.07%,0.24%,36,3,0.07%,0.29%,100.00%,0.00%,2,0,6.90%,0.00%,£21.52,£0.00,2,0
B0FY3LZR2M,B0FY3LZR2M,Callebaut Dark Chocolate Spring Shavings 2.5 kg – Premium Belgian Dark Chocolate Decorations,CALSHA001 - 001 One Day,9,0,0.02%,0.00%,9,0,0.02%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,£73.30,£0.00,2,0
B0G1CCSV24,B0G1CCSV24,Riverdene Tinned Sweetcorn 2.125kg – Canned Sweetcorn in Water,VEG13C - 001 Prime,16,0,0.04%,0.00%,17,0,0.03%,0.00%,100.00%,0.00%,5,0,31.25%,0.00%,£47.45,£0.00,2,0
B0G2T3F6D8,B0G2T3F6D8,"Golden Swan Sliced Water Chestnuts 3kg – Crisp Texture for Stir-Fries, Salads & Cooking",ORI13E - 001,6,0,0.02%,0.00%,8,0,0.02%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£22.98,£0.00,2,0
B0G4S5GMD5,B0G4S5GMD5,"Laumont Dried Wild Black Trumpet Mushrooms – 60 g (Craterellus cornucopioides) – Premium Forest‑Harvested Wild Mushrooms for Soups, Risottos, Sauces & Gourmet Cooking",LAUMO002 - 001 Prime,4,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,£40.47,£0.00,2,0
B0G4XHJGKK,B0G4XHJGKK,"Callebaut Dark Chocolate Crispearls – 800 g Bag – Dark Chocolate Crispy Pearls for Desserts, Ice Cream, Pastries & Baking - Sold by Parkers Foodservice",CALCRI001 - 001 One,19,1,0.05%,0.12%,24,1,0.05%,0.10%,82.61%,100.00%,3,0,15.79%,0.00%,£59.97,£0.00,2,0
B0GFP621ZR,B0GFP621ZR,"Zarpellon Grana Padano Grated Cheese 1kg – Authentic Italian Hard Cheese for Pasta, Pizza & Cooking/BBE 12/04/2026",ITA22 - 001 One Day,5,0,0.01%,0.00%,9,0,0.02%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£52.98,£0.00,2,0
B0GJ6Y3D37,B0GJ6Y3D37,Queenswood Light Muscovado Sugar 500g – Unrefined Cane Sugar from Mauritius,TATEMU002B - 001,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£11.98,£0.00,2,0
B0GK9BBXH3,B0GK9BBXH3,Opies Stemmed Maraschino Cocktail Cherries 1.15 kg – Premium Bright Red Cocktail & Garnish Cherries in Flavoured Maraschino Syrup,FRU18G - 001,12,3,0.03%,0.37%,14,3,0.03%,0.29%,100.00%,100.00%,2,0,16.67%,0.00%,£39.98,£0.00,2,0
B000J4DSGK,B000J4DSGK,fattoria estense balsamic vinegar silver 25cl,VIN25,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,3,0,100.00%,0.00%,£41.70,£0.00,1,0
B000NJSXAM,B000NJSXAM,AU06232 Cadburys Chocolate Break 2 Kg A00669,HOT07 - 006,14,0,0.04%,0.00%,31,0,0.06%,0.00%,28.00%,0.00%,1,0,7.14%,0.00%,£28.93,£0.00,1,0
B0027XXHSK,B0027XXHSK,barbera unfiltered extra virgin olive oil 1ltr two star great taste award winner 2011,OIL01B,16,0,0.04%,0.00%,17,0,0.03%,0.00%,94.12%,0.00%,1,0,6.25%,0.00%,£24.22,£0.00,1,0
B002E2K1EW,B002E2K1EW,Lyle's Golden Syrup Poly Bottle 7.26 kg,TATESY001 - 003,14,1,0.04%,0.12%,25,2,0.05%,0.19%,10.00%,0.00%,1,1,7.14%,100.00%,£23.88,£23.88,1,1
B0CH7Y2C51,B002YO1IEM,"Twinings Pure Green Tea Bags, 12 Boxes of 20 Individually Wrapped Envelope Tea Bags, 240 in total.",TWIN004 - 001,12,7,0.03%,0.86%,18,13,0.04%,1.27%,0.00%,0.00%,1,1,8.33%,14.29%,£7.93,£7.93,1,1
B00348MFQW,B00348MFQW,Fattoria Estense Balsamic Vinegar Gold Label (1 X 8.5 OZ) by Fattoria Estense,VIN25A Prime,12,0,0.03%,0.00%,19,0,0.04%,0.00%,100.00%,0.00%,4,0,33.33%,0.00%,£87.96,£0.00,1,0
B003P4Z6W0,B003P4Z6W0,"Gonzalez Byass Tio Pepe Fino Sherry Wine, 75cl",LIQ33AA - 003,2,0,0.01%,0.00%,3,0,0.01%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£22.49,£0.00,1,0
B003U2FCGC,B003U2FCGC,Rolo Chocolate Tube x 36,CHO35 - 001 Prime,14,0,0.04%,0.00%,15,0,0.03%,0.00%,20.00%,0.00%,1,0,7.14%,0.00%,£37.43,£0.00,1,0
B003UUAA1Q,B003UUAA1Q,Colmans Double Superfine Mustard Powder 454 g (Pack of 3),COL09 - 009,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£40.84,£0.00,1,0
B003XNHP40,B003XNHP40,"Doves Farm Gluten Free White Bread Flour, 1kg",FLO19B - 002,39,2,0.10%,0.24%,58,3,0.12%,0.29%,0.00%,0.00%,1,0,2.56%,0.00%,£7.46,£0.00,1,0
B004BLBWXI,B004BLBWXI,Fattoria Estense Italian Condimento Bianco – Premium White Balsamic Vinegar Dressing 500ml,VIN22B Prime,20,0,0.05%,0.00%,28,0,0.06%,0.00%,96.00%,0.00%,1,0,5.00%,0.00%,£13.40,£0.00,1,0
B004CS23EW,B004CS23EW,Gran Reserva Sherry Vinegar 750ml,VIN17 - 002,15,0,0.04%,0.00%,19,0,0.04%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,£13.49,£0.00,1,0
B004J8G8UK,B004J8G8UK,"Knorr Gluten Free Chicken Paste Bouillon, 1 kg",BOU03 - 005,31,0,0.08%,0.00%,34,0,0.07%,0.00%,18.18%,0.00%,1,0,3.23%,0.00%,£33.57,£0.00,1,0
B0F9ZSK739,B004L5BQCQ,"Lee Kum Kee Hoisin Sauce, Vegan, 2.56 kg (Pack of 1)",ORI04C - 001,143,3,0.36%,0.37%,188,3,0.38%,0.29%,0.00%,0.00%,1,1,0.70%,33.33%,£16.27,£16.27,1,1
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B,215,3,0.54%,0.37%,269,4,0.54%,0.39%,3.11%,0.00%,1,0,0.47%,0.00%,£15.69,£0.00,1,0
B0CQMF91J1,B004TEPULM,"Eager Cranberry Juice Naturally Sweetened, Refreshing Fruit Drink, 1 Litre (Pack of 8)",EAGERC001 - 001,149,2,0.38%,0.24%,180,2,0.36%,0.19%,0.00%,0.00%,1,0,0.67%,0.00%,£32.32,£0.00,1,0
B0D6W22ZM5,B004TEZHWE,"Eager Smooth Orange Juice 100% Squeezed, Refreshing Fruit Drink, No Bits, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERO001 - 001,151,16,0.38%,1.96%,193,17,0.39%,1.66%,0.55%,7.14%,6,6,3.97%,37.50%,£218.40,£218.40,1,1
B07L5B68RN,B0058J49T6,HARIBO Mini CHAMALLOWS 1KG X 8S,TOP05 - 005,"1,125",21,2.84%,2.57%,"1,371",26,2.76%,2.53%,0.00%,0.00%,1,1,0.09%,4.76%,£14.11,£14.11,1,1
B00603O340,B00603O340,Nielsen-massey Orange Blossom Water 60ml,ESS19 - 001,7,0,0.02%,0.00%,8,0,0.02%,0.00%,0.00%,0.00%,1,0,14.29%,0.00%,£8.95,£0.00,1,0
B006DI0DJ6,B006DI0DJ6,Morning Foods Stabilised Oats 25 kg,CER05A - 001 Prime,28,0,0.07%,0.00%,35,0,0.07%,0.00%,87.50%,0.00%,1,0,3.57%,0.00%,£36.59,£0.00,1,0
B082YPRCFS,B007OTVFOA,Hikari Shinshu Awase Miso 1 Kg (Pack of 2),ORI52B - 003,17,0,0.04%,0.00%,20,0,0.04%,0.00%,84.21%,0.00%,1,0,5.88%,0.00%,£12.62,£0.00,1,0
B007R1I1JM,B007R1I1JM,Bennett Opies Pickled Walnuts In Malt Vinegar 390 g (Pack of 3),PIC06Q,19,0,0.05%,0.00%,22,0,0.04%,0.00%,19.05%,0.00%,1,0,5.26%,0.00%,£15.95,£0.00,1,0
B0083G1N86,B0083G1N86,Bird’s Original Homemade Taste Custard Powder Dessert Mix – Easy to Prepare & Smooth Texture 3 Kg Tub (Pack of 1),CUS04 - 006 One Day,37,1,0.09%,0.12%,49,2,0.10%,0.19%,14.29%,0.00%,1,0,2.70%,0.00%,£20.14,£0.00,1,0
B0083U0400,B0083U0400,Premium Grade Wakame 500g,ORI51C,155,3,0.39%,0.37%,182,4,0.37%,0.39%,5.65%,0.00%,1,0,0.65%,0.00%,£13.94,£0.00,1,0
B0893J69DV,B008B39Q3A,Lazy Lemon Juice 1 Litre (Pack of 6),JUI01 - 001,28,0,0.07%,0.00%,46,0,0.09%,0.00%,22.50%,0.00%,1,0,3.57%,0.00%,£25.49,£0.00,1,0
B008X6CR0O,B008X6CR0O,Monin Vanilla Frappe Mix 1.36kg Tub,MONINF001 a,43,1,0.11%,0.12%,58,2,0.12%,0.19%,9.62%,0.00%,1,0,2.33%,0.00%,£28.94,£0.00,1,0
B00ABXV5JG,B00ABXV5JG,Deli Supplies 3 x Rolls Refill Wrapmaster 4500 Baking Parchment Paper 50M x 45cm Great Value,WRA06 - 009,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£30.82,£0.00,1,0
B00AJSE60I,B00AJSE60I,Nielsen-massey Rose Water 60ml,ESS20 - 003,3,0,0.01%,0.00%,4,0,0.01%,0.00%,0.00%,0.00%,1,0,33.33%,0.00%,£8.95,£0.00,1,0
B00AZL7UES,B00AZL7UES,Cadbury Instant Hot Chocolate Sachets 28 g (Pack of 50),HOT19 Prime,120,12,0.30%,1.47%,157,15,0.32%,1.46%,2.13%,0.00%,1,0,0.83%,0.00%,£28.87,£0.00,1,0
B00BOO74EQ,B00BOO74EQ,CaterWrap Catering Quality Baking Parchment 300mm x 50m,CATER003 - 001,36,6,0.09%,0.73%,45,10,0.09%,0.97%,6.82%,22.22%,2,2,5.56%,33.33%,£18.96,£18.96,1,1
B00C98KN1M,B00C98KN1M,Chef William Baking Powder - 800g,BAK06B - 002,5,0,0.01%,0.00%,8,0,0.02%,0.00%,42.86%,0.00%,1,0,20.00%,0.00%,£8.89,£0.00,1,0
B0F59VV357,B00CCG7XQO,Callebaut Dark Chocolate Mousse Powder 800 g (Pack of 2),DES05 - 004,1,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,5,5,500.00%,0.00%,£163.15,£163.15,1,1
B00CCG83QI,B00CCG83QI,Callebaut 70-30-38 Finest Belgian Dark Chocolate Couverture Callets 70.5% Cocoa 2.5kg,CAL01 - 015,666,14,1.68%,1.71%,855,17,1.72%,1.66%,0.50%,0.00%,1,0,0.15%,0.00%,£40.99,£0.00,1,0
B00DG23196,B00DG23196,"Taylors of Harrogate Afternoon Darjeeling Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR011 - 002,7,0,0.02%,0.00%,10,0,0.02%,0.00%,0.00%,0.00%,2,0,28.57%,0.00%,£37.94,£0.00,1,0
B00DI7R7SU,B00DI7R7SU,"Lefktro Capote Capers in Brine – 1kg Drained Weight, Large 9-11mm, Gourmet Mediterranean Capers",CAP01B,7,0,0.02%,0.00%,9,0,0.02%,0.00%,88.89%,0.00%,1,0,14.29%,0.00%,£13.03,£0.00,1,0
B00DI7R7SU,B00DI7R7SU,"Lefktro Capote Capers in Brine – 1kg Drained Weight, Large 9-11mm, Gourmet Mediterranean Capers",CAP01B Prime,7,0,0.02%,0.00%,9,0,0.02%,0.00%,88.89%,0.00%,2,0,28.57%,0.00%,£29.74,£0.00,1,0
B08LDWS275,B00E7P9ODI,Nielsen-Massey Pure Almond Extract 60 ml (Pack of 8),ESS13 - 013,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£30.91,£0.00,1,0
B08LDWS275,B00E7P9ODI,Nielsen-Massey Pure Almond Extract 60 ml (Pack of 8),ESS13 - 008,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,1,50.00%,0.00%,£31.99,£31.99,1,1
B00EM6HYHK,B00EM6HYHK,"Pidy Sweet Tartlet Sable, 9.5 cm - Pack of 108",TAR11 - 001,48,3,0.12%,0.37%,70,6,0.14%,0.58%,24.14%,0.00%,1,0,2.08%,0.00%,£50.55,£0.00,1,0
B00EOSDJA2,B00EOSDJA2,"Taylors of Harrogate Earl Grey Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR003 - 001,2,0,0.01%,0.00%,2,0,0.00%,0.00%,50.00%,0.00%,1,0,50.00%,0.00%,£18.62,£0.00,1,0
B0CRTGH7B9,B00FU0E010,"Colman's Original English Mustard Powder, 454 g",COL09 uk shipping,95,3,0.24%,0.37%,115,3,0.23%,0.29%,15.60%,0.00%,1,0,1.05%,0.00%,£16.64,£0.00,1,0
B0CF54WCRQ,B00GLRYQ2O,"MONIN 10ml Pump. Compatible with 700ml Glass MONIN Syrup Bottles for Easy Use. Use 2 Pumps for Coffee, 3 Pumps for Frappes, 1-2 Pumps for Cocktails",MONINS50 - 001 Prime,267,9,0.67%,1.10%,367,10,0.74%,0.97%,0.00%,0.00%,1,0,0.37%,0.00%,£9.59,£0.00,1,0
B00J2FJZ7I,B00J2FJZ7I,Lasagne Pasta Sheets 500g Giglio x 2 (Twin Pack),PAS05D - 001,1,0,0.00%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£7.86,£0.00,1,0
B00JMHSGL2,B00JMHSGL2,Chefs William Bicarbonate of Soda 1 x 1kg,BAK05C - 001,4,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£6.99,£0.00,1,0
B00L4A7K2Q,B00L4A7K2Q,Buchanans Raisins 3kg,DRIRAI001-002,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,1,100.00%,0.00%,£18.33,£18.33,1,1
B0CHW3HGWD,B00LJXQID0,"Special Ingredients Crackle Crystals Popping Candy 500g - Suitable for Vegetarians, Non-GMO, Gluten Free, Non-Irradiated",SWE21 - 001,428,8,1.08%,0.98%,490,9,0.99%,0.88%,11.88%,40.00%,1,1,0.23%,12.50%,£20.00,£20.00,1,1
B00LQTBX46,B00LQTBX46,Lee Kum Kee Char Siu Sauce,ORI27 - 007,4,0,0.01%,0.00%,5,0,0.01%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£6.49,£0.00,1,0
B00M46V7SM,B00M46V7SM,Global Harvest Wild Fennel Pollen Spice 28 g,SPI70 - 001,5,0,0.01%,0.00%,7,0,0.01%,0.00%,66.67%,0.00%,1,0,20.00%,0.00%,£26.19,£0.00,1,0
B00OBWGU2K,B00OBWGU2K,Twix 50g - 25 x 50g,CHO33B - 011,3,0,0.01%,0.00%,3,0,0.01%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,£19.93,£0.00,1,0
B0DD57LNSQ,B00RXGC0QQ,"Heinz Tomato Ketchup, 2.15Ltr",HEI01,82,1,0.21%,0.12%,84,1,0.17%,0.10%,86.67%,0.00%,1,0,1.22%,0.00%,£17.68,£0.00,1,0
B07N8PQ17S,B00TZT72O4,Golden Swan Lychee 567 g (Pack of 12),FRU60B - 002 Prime,2,1,0.01%,0.12%,2,1,0.00%,0.10%,100.00%,100.00%,2,2,100.00%,200.00%,£69.88,£69.88,1,1
B09KM3RNV6,B00VWJJ7HA,Heinz Mayonnaise 215 g (Pack of 10),HEI41 - 001,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£24.45,£0.00,1,0
B00XP83RPE,B00XP83RPE,Bottlegreen Elderflower Cordial (6 x 500ml Bottles,COR50 - 001 Prime,6,2,0.02%,0.24%,6,2,0.01%,0.19%,0.00%,0.00%,1,0,16.67%,0.00%,£31.13,£0.00,1,0
B00XUFNSVK,B00XUFNSVK,"Tate Tate & Lyle Fairtrade Jam Sugar, 1Kg",TATEJA001 - 004,30,0,0.08%,0.00%,40,0,0.08%,0.00%,3.03%,0.00%,1,0,3.33%,0.00%,£7.66,£0.00,1,0
B00Z6A6CBK,B00Z6A6CBK,Yutaka Soba Noodles (250g) - Pack of 6,NOO05 - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£13.83,£0.00,1,0
B0BZ7W4Z98,B00Z9X01Q6,Tate & Lyle Caster Sugar - 6x2kg,TATECA001 - 002,14,1,0.04%,0.12%,19,1,0.04%,0.10%,26.67%,0.00%,1,0,7.14%,0.00%,£22.45,£0.00,1,0
B0104R0FRG,B0104R0FRG,Dijona French Dijon Mustard 5kg Box Tub Authentic Chefs Quality Catering Size (Product of France),MUSTAR01,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,2,2,0.00%,0.00%,£45.78,£45.78,1,1
B01067HVQM,B01067HVQM,Luscombe Drinks | Wild Elderflower Bubbly | 24 x 270ml,LUSCOM001 - 002,5,0,0.01%,0.00%,9,0,0.02%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£54.94,£0.00,1,0
B0BZC8J31J,B010E0OC2C,HP Brown Sauce 2.3kg,HEI32A - 001 Prime,22,0,0.06%,0.00%,24,0,0.05%,0.00%,17.39%,0.00%,1,0,4.55%,0.00%,£17.82,£0.00,1,0
B010E0R4FO,B010E0R4FO,Lea Perrins Worcester Sauce 2Ltr,CON12A,45,0,0.11%,0.00%,57,0,0.11%,0.00%,51.79%,0.00%,1,0,2.22%,0.00%,£23.29,£0.00,1,0
B0C3PKLB3B,B01151LR2W,"Wrapmaster Baking Parchment Refill - 300mm 12"" x 50m (Box 3)",WRA05 - 001 Prime,6,3,0.02%,0.37%,14,5,0.03%,0.49%,50.00%,0.00%,1,1,16.67%,33.33%,£23.12,£23.12,1,1
B0CN3SVJZR,B014FXD5EA,Olympia 8 Hour Tealights White Wax Candles Mood Lighting Pack of 75,MON13c,181,2,0.46%,0.24%,238,2,0.48%,0.19%,0.00%,0.00%,1,0,0.55%,0.00%,£12.39,£0.00,1,0
B014G3LZT6,B014G3LZT6,Tabasco Original Red Pepper Hot Sauce 57ml | Authentic & Classic Flavour Perfect For Spicing Up Any Dish,CON06 - 006,320,2,0.81%,0.24%,405,2,0.81%,0.19%,0.00%,0.00%,1,0,0.31%,0.00%,£6.99,£0.00,1,0
B016AH1U9G,B016AH1U9G,"Acquerello Carnaroli Risotto Rice, 2.5kg",RIC17,9,0,0.02%,0.00%,13,0,0.03%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£34.11,£0.00,1,0
B01AAABOZE,B01AAABOZE,Callebaut Select Dark Chocolate Baking Callets 1 kg,CAL02A - 009,114,2,0.29%,0.24%,154,4,0.31%,0.39%,23.19%,0.00%,1,0,0.88%,0.00%,£19.78,£0.00,1,0
B01AAABPB2,B01AAABPB2,Callebaut Milk Chocolate Mousse Powder 800 g,PRIME003,21,0,0.05%,0.00%,30,0,0.06%,0.00%,21.74%,0.00%,1,0,4.76%,0.00%,£19.49,£0.00,1,0
B08QDX4141,B01B2VQ84W,"Folkington's Ginger Beer, 12 Cans, Sparkling Soft Drink, Traditionally Hot, Great Gin Mixer, 12 x 250 ml",FOL11 - 001,23,1,0.06%,0.12%,29,1,0.06%,0.10%,22.22%,0.00%,1,0,4.35%,0.00%,£19.60,£0.00,1,0
B0C5F6X57M,B01B7GJKA6,Tate and Lyle Fairtrade Demerara Rough Cut Sugar Cubes 1 kg (Pack of 4),TATECU001 - 002,11,3,0.03%,0.37%,21,3,0.04%,0.29%,10.00%,0.00%,2,0,18.18%,0.00%,£40.56,£0.00,1,0
B01B86GEGI,B01B86GEGI,Whirl Vegetable Oil Butter Flavour - 5 x 4LTR,BUT25C,4,0,0.01%,0.00%,5,0,0.01%,0.00%,40.00%,0.00%,1,1,25.00%,0.00%,£99.54,£99.54,1,1
B01BTOSIQI,B01BTOSIQI,Nielsen-Massey Peppermint Extract 60 ml,ESS18 - 003 uk shipping,18,0,0.05%,0.00%,21,0,0.04%,0.00%,66.67%,0.00%,1,0,5.56%,0.00%,£8.29,£0.00,1,0
B01CUDE7BC,B01CUDE7BC,"Nielsen-Massey Pure Orange Extract, 60ml",ESS16 - 004 Prime,4,0,0.01%,0.00%,5,0,0.01%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£8.96,£0.00,1,0
B01DDG8LDK,B01DDG8LDK,Callebaut W2 Finest Belgian White Chocolate Couverture Callets 28.0% Cocoa 1kg,CAL04AA uk shipping,418,7,1.05%,0.86%,571,10,1.15%,0.97%,0.00%,0.00%,1,0,0.24%,0.00%,£21.81,£0.00,1,0
B01E4L8ZRA,B01E4L8ZRA,Fermipan | Dried Yeast | 6 x 500g,BAK01 - 023,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£25.70,£0.00,1,0
B01EX16EGA,B01EX16EGA,( 3 Pack ) Lenor Professional Fabric Conditioner Summer Breeze 4L,CLE66 - 011,4,0,0.01%,0.00%,4,0,0.01%,0.00%,50.00%,0.00%,2,0,50.00%,0.00%,£77.94,£0.00,1,0
B01EX172HU,B01EX172HU,( 1.9kg Pack ) Bisto for Meat Gravy Granules 1.9kg,GRA02,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£42.16,£0.00,1,0
B01G3T5SLW,B01G3T5SLW,KTC Crispy Fried Onions - 6 x 400g,ORI300C - 004,8,1,0.02%,0.12%,10,1,0.02%,0.10%,100.00%,100.00%,1,0,12.50%,0.00%,£21.08,£0.00,1,0
B01ITOKA6W,B01ITOKA6W,Monin Peach Syrup 70cl Bottle - Set of 6 - Peach Syrup Flavouring for Cocktails,MONINS30 - 004,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,1,0.00%,0.00%,£64.57,£64.57,1,1
B01IU4NFJ0,B01IU4NFJ0,"Polenghi ReaLime Lime Juice 1L – Pure Lime Juice From Concentrate | Authentic Citrus Flavour for Cocktails, Cooking & Mixology",JUI02D - 001,5,0,0.01%,0.00%,9,0,0.02%,0.00%,80.00%,0.00%,1,0,20.00%,0.00%,£8.99,£0.00,1,0
B09S9FZ4WH,B01J420VHG,Fever-Tree Refreshingly Light indian Tonic 24 x 200ml,FEV02 - 002,16,0,0.04%,0.00%,17,0,0.03%,0.00%,41.18%,0.00%,1,0,6.25%,0.00%,£32.61,£0.00,1,0
B01JAVJ410,B01JAVJ410,Meridian | Barley Malt Extract | 1 x 370g,BAK21A - 013,11,0,0.03%,0.00%,11,0,0.02%,0.00%,18.18%,0.00%,1,0,9.09%,0.00%,£7.89,£0.00,1,0
B01L1112FI,B01L1112FI,Monin Dark Chocolate Sauce 500ml Case of 6,MONINT01 - 002 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£46.25,£0.00,1,0
B01L6PASLS,B01L6PASLS,Sosa Yellow Pectin Rapid Set 500 g,SOSAPE001 - 001,7,1,0.02%,0.12%,9,1,0.02%,0.10%,100.00%,0.00%,1,1,14.29%,100.00%,£26.17,£26.17,1,1
B07N8RXL92,B01LN122MS,Belazu Beldi Black Olive Tapenade 170 g (Pack of 3),OLI99 - 001,7,0,0.02%,0.00%,10,0,0.02%,0.00%,0.00%,0.00%,5,5,71.43%,0.00%,£74.45,£74.45,1,1
B07XS8GKFC,B01LY54FZD,Belazu Rose Harissa 170 g (Pack of 2),SPI12AAAAAAAA,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£25.56,£0.00,1,0
B01MA206CU,B01MA206CU,Fontinella Artichoke Hearts 390 g,VEG09G - 001,5,0,0.01%,0.00%,7,0,0.01%,0.00%,62.50%,0.00%,1,0,20.00%,0.00%,£6.98,£0.00,1,0
