(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B01N3L6NKW,B01N3L6NKW,Middletons Hot and Spicy Glaze 2.5kg Resealable Red Tub,POW09 - 001,8,0,0.04%,0.00%,10,0,0.04%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£45.98,£0.00,2,0
B071DQ4MLW,B071DQ4MLW,Middleton Foods Garden Mint Meat Glaze Marinade Seasoning Mix 2.5kg,POW02 - 002 Prime,22,1,0.11%,0.16%,24,1,0.09%,0.12%,65.22%,0.00%,2,0,9.09%,0.00%,£50.98,£0.00,2,0
B071YQBYWK,B071YQBYWK,Middleton Foods Pepper Steak Meat Glaze Marinade Seasoning Mix 2.5kg,POW10 - 001,22,0,0.11%,0.00%,29,0,0.11%,0.00%,82.76%,0.00%,2,0,9.09%,0.00%,£45.98,£0.00,2,0
B073WRG21Q,B073WRG21Q,Callebaut Mycryo Pure Cocoa Butter Powder 600g,BAK24 - 002,21,1,0.10%,0.16%,22,2,0.08%,0.23%,19.05%,0.00%,3,0,14.29%,0.00%,£74.37,£0.00,2,0
B07572KVJT,B07572KVJT,"Lyle's Maple Flavour Syrup Poly Container, 2.8 kg, Pack of 4",TATESY003 - 002,10,1,0.05%,0.16%,13,2,0.05%,0.23%,63.64%,0.00%,2,0,20.00%,0.00%,£73.40,£0.00,2,0
B076JKRS6W,B076JKRS6W,Lyle's Golden Syrup - Pack Size = 2x7.26kg,TATESY001 - 005,27,2,0.13%,0.33%,38,2,0.15%,0.23%,24.24%,50.00%,2,0,7.41%,0.00%,£86.72,£0.00,2,0
B07T81KJ2K,B078VB2BF7,"Burts Lightly Sea Salted Hand Cooked Burts Crisps Sharing Bags - 10 x 150 g Multipack Box - Vegan and Vegetarian Friendly, Gluten Free, Hydrogenated Fat Free, Non-GMO – Salted Share Bags",CRI10 uk shipping,24,0,0.12%,0.00%,32,0,0.12%,0.00%,100.00%,0.00%,2,0,8.33%,0.00%,£38.50,£0.00,2,0
B079H32ZJ8,B079H32ZJ8,"Saver Bundle Callebaut, Milk Chocolate Chips (2 x 2.5kg Bundle)",CAL03P,10,0,0.05%,0.00%,11,0,0.04%,0.00%,50.00%,0.00%,2,0,20.00%,0.00%,£151.98,£0.00,2,0
B07GB6J75Z,B07GB6J75Z,"Lion Hickory BBQ Sauce 2.2, 7 Litre",LIO05,12,0,0.06%,0.00%,16,0,0.06%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,£26.20,£0.00,2,0
B07HZ3PW3Y,B07HZ3PW3Y,Cadburys Drinking Hot Chocolate 2KG,HOT06 - 003 Prime,175,16,0.85%,2.60%,272,50,1.04%,5.86%,0.81%,0.00%,2,0,1.14%,0.00%,£53.64,£0.00,2,0
B07MPXVJWT,B07MPXVJWT,Callebaut Chocolate Chunks,CHO90 - 001 Prime,5,0,0.02%,0.00%,11,0,0.04%,0.00%,66.67%,0.00%,2,1,40.00%,0.00%,£77.48,£38.74,2,1
B07N88YRJT,B07N88YRJT,Essential Cuisine - Premier Jus - Veal Jus (Concentrated Base) 1kg,JUS01,42,3,0.20%,0.49%,54,3,0.21%,0.35%,47.06%,0.00%,2,0,4.76%,0.00%,£58.92,£0.00,2,0
B07NYS4WPJ,B07NYS4WPJ,"DGF Nappage Blond, Apricot Glaze, 1kg",BAK55 - 002,9,1,0.04%,0.16%,10,1,0.04%,0.12%,100.00%,100.00%,2,1,22.22%,100.00%,£24.42,£12.21,2,1
B07PDB4C7S,B07PDB4C7S,"We Can Source It Ltd – Disposable & Strong Food-Grade Plastic Wrap - Stretch & Seal Function for Kitchen, Restaurant, Catering Food Storage & Preservation – 1 x 45cm x 300m PVC Cling Film Roll",CATER006 - 001 Prime,53,4,0.26%,0.65%,64,4,0.24%,0.47%,11.48%,50.00%,3,0,5.66%,0.00%,£42.81,£0.00,2,0
B07PF88F7L,B07PF88F7L,"We Can Source It Ltd - Wrapmaster 4500 Kitchen Foil - Aluminium Foil - Foil Wrap - For Catering, Packing, Cooking, Baking, Roasting - Foil Paper - Multipurpose Silver Foil Wrap - 45cm x 90m - Box of 3",WRA04 - 002,10,1,0.05%,0.16%,11,1,0.04%,0.12%,100.00%,100.00%,7,6,70.00%,600.00%,£367.01,£314.58,2,1
B07ZPDM3VZ,B07XQP1L9V,Colavita Extra Virgin Olive Oil 750Ml,COLAVI005 - 003,18,1,0.09%,0.16%,27,1,0.10%,0.12%,68.00%,100.00%,2,0,11.11%,0.00%,£30.52,£0.00,2,0
B085S732DW,B085S732DW,Triple Lion Professional Chef's Fusilli Twists 100% Durum Wheat Semolina Pasta 3kg,PAS03 - 001 Prime,300,2,1.46%,0.33%,354,2,1.35%,0.23%,13.77%,0.00%,5,0,1.67%,0.00%,£58.00,£0.00,2,0
B0865HL6TV,B0865HL6TV,Freshers Orange Squash Drink No Added Sugar 5 Litre,COR34A - 002,6,1,0.03%,0.16%,9,4,0.03%,0.47%,55.56%,0.00%,2,0,33.33%,0.00%,£21.66,£0.00,2,0
B0865SRC76,B0865SRC76,Freshers Blackcurrant Squash Drink No Added Sugar 5 Litre,COR21A - 004 Prime,7,0,0.03%,0.00%,12,0,0.05%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,£24.38,£0.00,2,0
B0865SRC76,B0865SRC76,Freshers Blackcurrant Squash Drink No Added Sugar 5 Litre,COR21A - 004,7,0,0.03%,0.00%,12,0,0.05%,0.00%,100.00%,0.00%,3,0,42.86%,0.00%,£34.86,£0.00,2,0
B08BP9LB6N,B08BP9LB6N,"Essential Cuisine Veal Jus - 2x1kg, 2 Pieces, 16L Total, Tub Container",JUS01B,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,1,200.00%,0.00%,£111.52,£55.76,2,1
B08LM9RPPZ,B08CBL1SRX,Tate & Lyle - Caster Sugar - Fine Crystals for Smooth Blending and Baking - Perfect for Sponge Cakes & Pastries - Available in Different Sizes - 6 x 2kg,TATECA001 - 001 uk shipping,14,1,0.07%,0.16%,15,1,0.06%,0.12%,100.00%,100.00%,2,0,14.29%,0.00%,£44.92,£0.00,2,0
B08GLW5WX9,B08FSRZJCW,LA ESPAÑOLA - Extra Virgin Olive Oil Made from 100% Spanish Olives. 5 l Tin,OIL02I - 001,174,2,0.85%,0.33%,264,5,1.01%,0.59%,98.73%,100.00%,2,0,1.15%,0.00%,£73.98,£0.00,2,0
B08GM2SNPD,B08GM2SNPD,ELSINORE Ambient Lumpfish Caviar 100g (Pack of 6x100g Jars in one Flavour),ELSIN001 - 007,19,0,0.09%,0.00%,31,0,0.12%,0.00%,96.30%,0.00%,2,0,10.53%,0.00%,£56.28,£0.00,2,0
B0B9K7DLWQ,B08JN8WCLF,The Bay Tree Marinated Mini Figs 600g,MED07D - 004,16,0,0.08%,0.00%,24,0,0.09%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,£30.98,£0.00,2,0
B0B9K7DLWQ,B08JN8WCLF,The Bay Tree Marinated Mini Figs 600g,MED07D - 004 Prime,16,0,0.08%,0.00%,24,0,0.09%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,£31.98,£0.00,2,0
B0CR9JH951,B08LVVVTWD,Old India Celery Salt 500g,SAL07E - 001 Prime,14,0,0.07%,0.00%,18,0,0.07%,0.00%,31.25%,0.00%,3,2,21.43%,0.00%,£25.74,£17.16,2,1
B08PZJ4RRS,B08PZJ4RRS,Essential Cuisine Lamb Glace 600g,GLA07,4,0,0.02%,0.00%,7,0,0.03%,0.00%,33.33%,0.00%,2,0,50.00%,0.00%,£63.90,£0.00,2,0
B0B9FRDBF5,B08R7LDBTZ,Essential Cuisine Lobster Glace 600g,GLA01 - 005,15,0,0.07%,0.00%,18,0,0.07%,0.00%,88.89%,0.00%,2,0,13.33%,0.00%,£70.94,£0.00,2,0
B08TMMR32J,B08TMMR32J,Caperberries in Brine 1.58KG Lefktro,CAP03A Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£31.98,£0.00,2,0
B08TMSP48Z,B08TMSP48Z,Lefktro Cornichons in Vinegar 2.05kg – Pickled Gherkins with Mustard Seeds & Dill – Large Catering Jar,GHE01C,39,1,0.19%,0.16%,43,2,0.16%,0.23%,97.67%,100.00%,2,0,5.13%,0.00%,£29.38,£0.00,2,0
B08TMV1CGB,B08TMV1CGB,Surfine Capers in Brine 1.7KG Lefktro,CAP02B Prime,7,0,0.03%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,2,1,28.57%,0.00%,£31.98,£15.99,2,1
B08TRF9ZYP,B08TRF9ZYP,Whole Baby Apples in Syrup,FRU19A,8,0,0.04%,0.00%,10,0,0.04%,0.00%,70.00%,0.00%,7,1,87.50%,0.00%,£49.00,£7.00,2,1
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A,10,0,0.05%,0.00%,10,0,0.04%,0.00%,90.00%,0.00%,7,0,70.00%,0.00%,£73.08,£0.00,2,0
B095YT6Z3G,B095YT6Z3G,Lingham - Chilli Sauce - 358g - (pack of 3),ORI54 - 006,24,0,0.12%,0.00%,38,0,0.15%,0.00%,5.71%,0.00%,2,0,8.33%,0.00%,£24.92,£0.00,2,0
B0963RL632,B0963RL632,Parkers Poppy Seeds 1kg,SEE01 - 001,11,1,0.05%,0.16%,18,1,0.07%,0.12%,100.00%,100.00%,2,0,18.18%,0.00%,£19.28,£0.00,2,0
B0DDKP91L9,B0968DH592,"Alexander Home The Original European Mill (Brass, 8-Inch Salt)",TOO09 - 001 Prime,39,1,0.19%,0.16%,72,1,0.28%,0.12%,98.28%,100.00%,2,0,5.13%,0.00%,£128.44,£0.00,2,0
B0FD4RX49B,B09NCBXFX1,"Two Farmers Crisps, Woodland Mushroom & Wild Garlic Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI75 - 001 Prime,55,0,0.27%,0.00%,58,0,0.22%,0.00%,24.07%,0.00%,2,0,3.64%,0.00%,£53.04,£0.00,2,0
B09RV19H2N,B09RV19H2N,Buchanans Mixed Dried Fruit Selection with Peel (3kg) | Perfect for Baking Fruit Cakes and Loaves | Suitable for Vegan & Vegetarian,DRIMIX001-002,8,0,0.04%,0.00%,13,0,0.05%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£37.46,£0.00,2,0
B0B9FZK2GX,B09T3D914S,"Bisto Original Gravy Granules 1.9kg | Rich & Smooth Instant Gravy | Catering Size Tub | Perfect for Roast Dinners, Mash & Everyday Meals",GRA02 - 005,7,0,0.03%,0.00%,8,0,0.03%,0.00%,75.00%,0.00%,2,0,28.57%,0.00%,£40.58,£0.00,2,0
B0B88S5TFR,B09T3FYC8S,Silver Spoon British Icing Sugar 3kg x 4,SUG08A - 003,9,1,0.04%,0.16%,11,1,0.04%,0.12%,100.00%,0.00%,2,0,22.22%,0.00%,£62.38,£0.00,2,0
B0B18M2GS4,B0B18M2GS4,"Parkers Wignals Yallo Cold Pressed British Rapeseed Oil 5ltr, Golden Yellow",OIL12 - 001 Prime,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£55.02,£0.00,2,0
B0B6RW2PX3,B0B6RV5NLG,Heinz Tomato Ketchup 342g x Case of 10,HEI02 - 004,22,2,0.11%,0.33%,24,2,0.09%,0.23%,82.61%,100.00%,2,1,9.09%,50.00%,£52.36,£26.18,2,1
B0B998R6L4,B0B998R6L4,Parkers Kerrymaid UHT Double Cream 1 Litre,UHT03B - 001,87,3,0.42%,0.49%,105,3,0.40%,0.35%,82.65%,100.00%,5,0,5.75%,0.00%,£40.70,£0.00,2,0
B0BLZJZLW6,B0BLZJZLW6,Ingram Brothers Meri-white Meringue and Royal Icing Mix 1.5kg,MCD50A - 001,11,3,0.05%,0.49%,13,4,0.05%,0.47%,53.85%,33.33%,2,0,18.18%,0.00%,£110.98,£0.00,2,0
B0BT4YW6RZ,B0BT4YW6RZ,Menz & Gasser Marmalade 100 x 20g_AB,PRE03A - 001,4,0,0.02%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£28.66,£0.00,2,0
B0BXPY3VG9,B0BXPY3VG9,Centaur Wholegrain Mustard 1.1kg,MUSTAR04 - 001,5,0,0.02%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£29.34,£0.00,2,0
B0C5418F7F,B0C5418F7F,Seasoners Traditional Pickled Onions 2.25kg,PIC05A - 001 Prime,28,1,0.14%,0.16%,37,1,0.14%,0.12%,100.00%,0.00%,3,0,10.71%,0.00%,£44.97,£0.00,2,0
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Balsamic-Style Vinegar – 500 ml – Solera-Aged Spanish Red Wine Vinegar (8 Years),VIN61 - 001 Prime,5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£37.98,£0.00,2,0
B0C6TYQHMG,B0C6TYQHMG,Alfees Tikka Mayonnaise 2.5ltr,MAY04 - 001,5,0,0.02%,0.00%,6,0,0.02%,0.00%,60.00%,0.00%,3,2,60.00%,0.00%,£55.26,£36.84,2,1
B0CB13FTZM,B0CB13FTZM,South Downs Water Still CANS 24 x 330ml,SOUTHD007 - 001 prime,7,0,0.03%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,4,0,57.14%,0.00%,£76.84,£0.00,2,0
B0CCPJL4SC,B0CCPFNNJ1,Busch Meringue Drops 100gm,SWE03E - 001 Prime,34,0,0.17%,0.00%,37,0,0.14%,0.00%,100.00%,0.00%,2,1,5.88%,0.00%,£13.84,£6.92,2,1
B0CFK15T8M,B0CFJYHWMP,Pom-Bear Crisps Potato Chips 36 X 19G Full | KV&C BRANDED BOX | (Cheese),CRI52 - 010,6,1,0.03%,0.16%,6,1,0.02%,0.12%,100.00%,100.00%,2,1,33.33%,100.00%,£51.18,£25.59,2,1
B0CGMYDC3V,B0CGMYDC3V,Golden Swan Vietnamese Prawn Crackers 1 Pack of 2kg - Light and Crispy Authentic Prawn,ACC02A - 002,9,0,0.04%,0.00%,10,0,0.04%,0.00%,80.00%,0.00%,2,0,22.22%,0.00%,£19.70,£0.00,2,0
B0CHCGQFL8,B0CHCGQFL8,"Opies Pickled Walnuts 390 g Harvested Before Shell Formulation, Cooked & marinated in a Special Malt Vinegar. Serve with Cheese, Cold Meats or as an Ingredient in casseroles & Salads.",PIC06 - 001,10,0,0.05%,0.00%,10,0,0.04%,0.00%,80.00%,0.00%,2,0,20.00%,0.00%,£19.00,£0.00,2,0
B0CLM4P61M,B0CLM56R8G,"Caterers Pride Tinned Fruits (Pear Halves In Syrup 2.6kg, Pack of 1)",FRU02A - 001,3,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,3,0,100.00%,0.00%,£32.37,£0.00,2,0
B0CMB6DSHM,B0CMB6DSHM,Bulky Soft White 2ply Napkins 2000 x 40cm x 40cm / 4 fold (32990),NAPKIN102 - 001 Prime,5,0,0.02%,0.00%,8,0,0.03%,0.00%,42.86%,0.00%,2,0,40.00%,0.00%,£91.66,£0.00,2,0
B0CN3NRK7H,B0CN3KYG4D,"Fresher's Juice Drinks 5ltr (No Added Sugar Orange, 1)",COR34A - 004,18,0,0.09%,0.00%,25,0,0.10%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,£21.66,£0.00,2,0
B0CPM48KYM,B0CPM48KYM,Northampton Pride Plain White Flour 16kg,FLO02C - 008,5,0,0.02%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£38.48,£0.00,2,0
B0CSDYTTTS,B0CSDYTTTS,Milfresh Original Milk Powder 2kg (Pack of 2),MIL13 - 003 Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£53.88,£0.00,2,0
B0CTQWB8HG,B0CTQWB8HG,"Mae Ploy Authentic Thai Assorted Curry Paste 400g - Massaman, Red, Green & Yellow Curry Sauce (Pack of 4) HALAL",Mae Ploy Bundle - 003 Prime,32,1,0.16%,0.16%,38,1,0.15%,0.12%,25.71%,0.00%,2,0,6.25%,0.00%,£30.98,£0.00,2,0
B0CV7S43BR,B0CV7QDSKY,Alpro Coconut Milk For Professionals 1ltr,ALP10 - 007 Prime,7,0,0.03%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,£68.84,£0.00,2,0
B0CVQJFJRY,B0CVQJFJRY,Caterers Pride Tomato Ketchup 4.3kg,CON12 - 001 Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,60.00%,0.00%,2,0,50.00%,0.00%,£26.48,£0.00,2,0
B0CW3NMR7N,B0CW3NMR7N,Seasoners Traditional Pickled Onions 2.25kg (Pack of 2),PIC05A - 002 Prime,6,0,0.03%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£43.98,£0.00,2,0
B0D1CND51R,B0D1CND51R,Jacob's - Mini Cheddars RED LEICESTER Flavour Crisps - 30 x 45g,BAR29 - 001 Prime,4,0,0.02%,0.00%,4,0,0.02%,0.00%,0.00%,0.00%,2,0,50.00%,0.00%,£39.98,£0.00,2,0
B0D1CNKF54,B0D1CNKF54,Parkers Del Monte - Tinned MANGO Slices - 425gm,FRU16A - 001 Prime,6,0,0.03%,0.00%,8,0,0.03%,0.00%,85.71%,0.00%,2,0,33.33%,0.00%,£14.02,£0.00,2,0
B0D2P77RYV,B0D2P2V4GM,Dawn - ORANGE Compound - 1kg,COMPOU001 - 001 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,3,0,0.00%,0.00%,£107.19,£0.00,2,0
B0D2PCPCL2,B0D2PBJ2W1,Dawn - PLAIN Muffin Mix - 3.5kg,DAWN3.5 - 001 Prime,5,0,0.02%,0.00%,10,0,0.04%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£48.92,£0.00,2,0
B0D33ZG5LJ,B0D33T6QBJ,"Alpro - Milk For Professionals - 1ltr (4, Soya)",ALP01 - 002 Prime,6,0,0.03%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£26.12,£0.00,2,0
B0D35VQML8,B0D35VQML8,Jantex - Kitchen Cleaner & Sanitiser - 750ml (6),CLE04 - 003 Prime,5,0,0.02%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£48.28,£0.00,2,0
B0D45NPK7W,B0D45NPK7W,Fresher's Bundle - ORANGE & BLACKCURRANT Drink - 2 X 5ltr (No Added Sugar),Bundle - 124 Prime,13,0,0.06%,0.00%,14,0,0.05%,0.00%,100.00%,0.00%,2,0,15.38%,0.00%,£43.46,£0.00,2,0
B0D463WH7C,B0D45YY543,"Global Farm Hand Picked Wild Fennel Pollen (2, 5gm)",SPI71 - 002 Prime,6,1,0.03%,0.16%,7,2,0.03%,0.23%,100.00%,100.00%,2,1,33.33%,100.00%,£31.00,£15.50,2,1
B0D5MS31WG,B0D5MS31WG,Meadowchurn UHT Aerosol Cream – 500g Professional Catering Pack (6 Cans),UHT05 - 002 Prime,14,0,0.07%,0.00%,17,0,0.06%,0.00%,100.00%,0.00%,3,0,21.43%,0.00%,£106.17,£0.00,2,0
B0D6RQ962T,B0D6RQRF56,"Essential Cuisine Signature Range (1 Carton, Beef Jus 1ltr)",JUS05 - 006 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,2,0,0.00%,0.00%,£37.76,£0.00,2,0
B0D6Z2ST61,B0D6Z2ST61,Essential Cuisine - VEAL JUS - 1kg - (Pack of 4),JUS01 - 002 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,1,200.00%,0.00%,£214.50,£107.25,2,1
B0D7J2JD91,B0D7J2JD91,"Cambrook (1kg, Hickory Smoked Almonds)",CAMBR008 - 002 Prime,10,0,0.05%,0.00%,20,0,0.08%,0.00%,100.00%,0.00%,2,1,20.00%,0.00%,£43.58,£21.79,2,1
B0D81CZHRD,B0D81CZHRD,"Milkshake Mix Bundle with Crusha Milkshake Mix, Banana, 500ml (no added sugar) 2 Pack + Brightdale Kitchen Card",CRUSHA007 - 002,58,1,0.28%,0.16%,73,2,0.28%,0.23%,38.81%,0.00%,2,0,3.45%,0.00%,£18.58,£0.00,2,0
B0D9HRJMFR,B0D9HRJMFR,REGGIA Cannelloni Tubes 250gm (Pack of 3),PAS12A - 017 Prime,8,0,0.04%,0.00%,10,0,0.04%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£17.96,£0.00,2,0
B0DBM8JNJJ,B0DBM8JNJJ,Chef William - Panko Breadcrumbs - 1kg - (Pack of 10),PANKO003 - 002 Prime,4,0,0.02%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,£108.78,£0.00,2,0
B0DDTRT5CB,B0DDTSQC9X,Centaur - French Verjus De Perigord - 500ml (1 Bottle),VIN43A - 001 Prime,9,1,0.04%,0.16%,12,1,0.05%,0.12%,80.00%,0.00%,3,0,33.33%,0.00%,£50.97,£0.00,2,0
B0DHSQ7WWT,B0DHSQ7WWT,Bulky Soft - Black 2ply Napkin - 2000 x 33cm x 33cm / 4 Fold,NAPKIN106 - 001 Prime,3,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£112.44,£0.00,2,0
B0DKP8SLC1,B0DKP8SLC1,"3 X Ice Cream Mix - Soft Serve - 3 Pack Jersey Gold Luxury Chocolate Ice Cream Mix- Superior Creamy Taste - Use At Home or Commercially - 3 X 1L - Nut Free, Gluten Free Deliciousness",UHT31C - 003,16,1,0.08%,0.16%,21,1,0.08%,0.12%,88.24%,0.00%,2,0,12.50%,0.00%,£53.18,£0.00,2,0
B0DMPKF93H,B0DMPKF93H,Alfee's - CORONATION Mayonnaise - 2.5ltr,MAY04A - 001 Prime,4,0,0.02%,0.00%,4,0,0.02%,0.00%,75.00%,0.00%,2,0,50.00%,0.00%,£38.00,£0.00,2,0
B0DSGJXNKS,B0DSGJXNKS,Ambient Mixed Topped Muffins - 16 x 105gm (BBE 01/06/26),MUFFIN024 - 003 Prime,132,3,0.64%,0.49%,155,3,0.59%,0.35%,99.30%,100.00%,2,1,1.52%,33.33%,£45.12,£22.56,2,1
B0FDL85CFC,B0DWT4SZHX,Mrs Elswood Whole Sweet Gherkin 2.5kg,GHE06 - 002 Prime,41,3,0.20%,0.49%,46,3,0.18%,0.35%,94.74%,0.00%,2,0,4.88%,0.00%,£23.98,£0.00,2,0
B0DWV11FMN,B0DWV11FMN,The Bay Tree Spicy Red Onion Marmalade 1.3kg,CHU10 - 002 Prime,3,0,0.01%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£36.20,£0.00,2,0
B0DZ2ZW2WZ,B0DZ2Z6586,Callebaut 823 Finest Belgian Milk Chocolate Couverture Callets 33.6% Cocoa 2.5kg,CAL03 - 010,109,4,0.53%,0.65%,144,4,0.55%,0.47%,81.95%,0.00%,2,0,1.83%,0.00%,£77.96,£0.00,2,0
B0F224RD7G,B0F224RD7G,Bulky Soft - White 2ply Cocktail Napkins - 2000 x 24cm x 24cm - (32196),NAPKIN107 - 001 Prime,3,0,0.01%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,3,0,100.00%,0.00%,£67.11,£0.00,2,0
B0F3JSPDPQ,B0F3JSPDPQ,South Downs Water Sparkling Glass 12 x 750ml,SOUTHD004 - 001,9,0,0.04%,0.00%,11,0,0.04%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,£45.82,£0.00,2,0
B0F445LM68,B0F445LM68,Caterers Pride - Grapefruit Segments in Light Syrup - 540gm,FRU07B - 001 Prime,4,0,0.02%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£14.08,£0.00,2,0
B0F48SVGLB,B0F48SVGLB,"Opies Stem Ginger in Syrup, 1.35kg - A Culinary Superhero, Perfect for Adding Sweetness & Warmth to Desserts, Savoury Dishes, Ginger Biscuits & Cocktails.",GIN01B - 001 Prime,13,0,0.06%,0.00%,15,0,0.06%,0.00%,35.71%,0.00%,2,0,15.38%,0.00%,£34.20,£0.00,2,0
B0F5HT7553,B0F5HT7553,OSCAR Beef Liquid Concentrate 1ltr,CHEFCO05A - 001,13,0,0.06%,0.00%,20,0,0.08%,0.00%,100.00%,0.00%,6,0,46.15%,0.00%,£138.12,£0.00,2,0
B0F74KQJLS,B0F74KQJLS,"Triple Lion Garlic Purée 1kg – Ready-to-Use Crushed Garlic Paste for Cooking, Catering, Vegan, Gluten-Free, Bulk Kitchen Ingredient",GAR01AA - 001 Prime,12,2,0.06%,0.33%,17,6,0.06%,0.70%,100.00%,100.00%,2,1,16.67%,50.00%,£21.98,£10.99,2,1
B0F7M3Z79Z,B0F7M3Z79Z,Osprio Corn Flour 3.5kg – Case of 4 (Total 14kg) – Premium Culinary-Grade Cornflour,OSPRIO007 - 002,2,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,2,1,100.00%,0.00%,£56.28,£28.14,2,1
B0F8R9G1TV,B0F8R9G1TV,"Centaur/Hazlemere Premium Duck Fat – 1kg - (Pack of 6) | Ideal for Roasting, Frying & Gourmet Cooking",FAT03C - 002,3,1,0.01%,0.16%,5,2,0.02%,0.23%,75.00%,50.00%,4,3,133.33%,300.00%,£237.60,£178.20,2,1
B0FBS2X2ZC,B0FBS2X2ZC,Penn State Sour Cream & Chive Pretzels – 33 x 30g | Baked Wheat & Potato Snacks | Vegetarian | Individually Wrapped,PRETZEL001 - 002,12,0,0.06%,0.00%,18,0,0.07%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,£61.82,£0.00,2,0
B0FHJ2FHL6,B0FHJ2FHL6,Belazu Black Spaghetti Pasta 500 g,PAS66 - 001 Prime,16,0,0.08%,0.00%,29,0,0.11%,0.00%,89.66%,0.00%,2,0,12.50%,0.00%,£19.68,£0.00,2,0
B0FKMZ5WM2,B0FKMZ5WM2,Busch Meringue Drops 100gm (Pack of 2),SWE03E - 004,18,0,0.09%,0.00%,21,0,0.08%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,£15.78,£0.00,2,0
B0FL2YV9RR,B0FL2YV9RR,"Callebaut Fine Hazelnut Praline Paste – 1 kg Bucket – 50% Hazelnuts – Smooth Caramelised Nut Paste for Chocolates, Mousse & Pastries",BAK13 - 002,59,2,0.29%,0.33%,70,2,0.27%,0.23%,96.88%,100.00%,2,1,3.39%,50.00%,£43.48,£21.74,2,1
B0FLKHZYLT,B0FLKHZYLT,"Garlic Granules 700g – Triple Lion Dehydrated Garlic for Cooking & Seasoning – Strong Flavour, Free-Flowing, Catering Size",GAR10A - 001,11,0,0.05%,0.00%,16,0,0.06%,0.00%,100.00%,0.00%,2,0,18.18%,0.00%,£19.98,£0.00,2,0
B0FMYMNZMP,B0FMYMNZMP,Belvoir Pink Lady Presse 12 x 275ml – Refreshing Apple & Elderflower Drink,BEL05A - 001,15,0,0.07%,0.00%,20,0,0.08%,0.00%,100.00%,0.00%,2,0,13.33%,0.00%,£47.70,£0.00,2,0
